@relation 'AGR_gradual drift gPeriods:10*50 drifted fun:1,3,5,7 generators.AgrawalGenerator -i 0 -p 0.1 -b'

@attribute salary numeric
@attribute commission numeric
@attribute age numeric
@attribute elevel {level0,level1,level2,level3,level4}
@attribute car {car1,car2,car3,car4,car5,car6,car7,car8,car9,car10,car11,car12,car13,car14,car15,car16,car17,car18,car19,car20}
@attribute zipcode {zipcode1,zipcode2,zipcode3,zipcode4,zipcode5,zipcode6,zipcode7,zipcode8,zipcode9}
@attribute hvalue numeric
@attribute hyears numeric
@attribute loan numeric
@attribute class {groupA,groupB}

@data
134833.6454768423,0.0,55.0,level1,car13,zipcode2,135000.0,25.0,335563.45001177123,groupB
137555.2270317905,0.0,80.0,level4,car17,zipcode2,135000.0,2.0,229882.0729505117,groupA
35238.689400194635,57862.51163439248,53.0,level1,car17,zipcode6,135000.0,1.0,66211.6453317639,groupB
131015.53833340344,0.0,71.0,level2,car12,zipcode4,135000.0,1.0,93546.92930723415,groupA
114774.57503097238,0.0,50.0,level2,car6,zipcode6,135000.0,13.0,240331.84501963502,groupB
81462.57196911977,0.0,30.0,level3,car4,zipcode5,135000.0,6.0,156596.81258192353,groupA
112692.17536898413,0.0,62.0,level4,car20,zipcode7,135000.0,4.0,162735.65144929345,groupB
40805.172545715744,63156.260579980015,25.0,level0,car18,zipcode4,135000.0,4.0,397171.9450173301,groupA
111292.35096421902,0.0,42.0,level1,car12,zipcode3,135000.0,13.0,416502.68870196264,groupB
81033.79474309861,0.0,35.0,level4,car15,zipcode3,135000.0,1.0,361133.30838284956,groupA
113713.69275278047,0.0,54.0,level2,car8,zipcode5,135000.0,3.0,420387.61170249607,groupB
48486.2371592187,68214.35772544079,68.0,level3,car6,zipcode1,135000.0,9.0,262992.53584376123,groupA
59963.051718949595,10568.515792038314,45.0,level2,car12,zipcode7,135000.0,6.0,159406.4264815001,groupB
59454.75957733843,41811.57795162895,37.0,level3,car14,zipcode3,135000.0,3.0,305769.00635363854,groupA
61537.18730867685,73467.25880038901,41.0,level3,car16,zipcode3,135000.0,28.0,354467.7915160662,groupB
116360.57618693703,0.0,20.0,level1,car16,zipcode6,135000.0,10.0,90108.51498857298,groupA
43262.89400889829,35465.0454290535,59.0,level0,car11,zipcode8,96924.30409064927,25.0,429835.4766036842,groupB
141180.4240195284,0.0,69.0,level3,car14,zipcode9,103202.03319980575,15.0,65873.771506582,groupA
141707.6142339216,0.0,50.0,level3,car3,zipcode7,135000.0,23.0,95139.77167610577,groupB
116442.91567382307,0.0,40.0,level3,car10,zipcode7,135000.0,30.0,52309.10399534469,groupA
122610.53098961596,0.0,54.0,level1,car3,zipcode9,124128.4290161254,18.0,41336.836318333764,groupB
25740.78103010755,32215.994132358715,35.0,level1,car10,zipcode7,135000.0,10.0,88676.72494013958,groupA
79514.44363476688,0.0,52.0,level3,car1,zipcode8,135000.0,16.0,186753.39488312893,groupB
123693.67761513469,0.0,76.0,level2,car19,zipcode3,135000.0,13.0,359888.0762966284,groupA
87457.16032892301,0.0,58.0,level2,car10,zipcode4,135000.0,21.0,202678.31126378,groupB
37377.860035297315,53013.56797122404,29.0,level4,car15,zipcode4,135000.0,5.0,245926.85553297866,groupA
96241.52964005679,0.0,55.0,level4,car8,zipcode3,135000.0,22.0,500000.0,groupB
119894.9585865154,0.0,61.0,level3,car11,zipcode8,135000.0,6.0,433833.6160647845,groupA
101572.39208966767,0.0,42.0,level4,car9,zipcode2,135000.0,5.0,303122.0450125338,groupB
89964.2248034127,0.0,32.0,level3,car5,zipcode1,135000.0,7.0,342637.63956486335,groupA
99451.84756678631,0.0,38.0,level1,car11,zipcode9,118927.4097651377,11.0,102690.7532779655,groupB
87464.36671878333,0.0,33.0,level2,car2,zipcode8,135000.0,27.0,96416.47023074332,groupA
128177.76034156758,0.0,56.0,level3,car13,zipcode8,135000.0,6.0,270346.9324384325,groupB
118288.75638255714,0.0,66.0,level4,car15,zipcode5,135000.0,14.0,500000.0,groupA
42254.17699495936,55255.39456525694,48.0,level1,car13,zipcode2,135000.0,18.0,52475.07111335802,groupB
57545.26586542538,14986.58388801556,69.0,level2,car3,zipcode3,135000.0,19.0,382273.3255324337,groupA
76048.59013587727,0.0,50.0,level0,car13,zipcode4,135000.0,27.0,256297.35312567395,groupB
67451.76117643068,57586.449104832944,76.0,level2,car16,zipcode6,135000.0,6.0,249612.31194903818,groupA
77710.11036219368,67793.66326613075,52.0,level2,car20,zipcode2,135000.0,30.0,480292.71210408537,groupB
89298.85355794341,0.0,34.0,level3,car1,zipcode3,135000.0,10.0,348100.4885905353,groupA
104126.67105420404,0.0,56.0,level2,car6,zipcode1,135000.0,20.0,120520.37565512006,groupB
62340.33742773667,10808.20521482917,26.0,level4,car10,zipcode6,135000.0,20.0,327121.3268344861,groupA
37866.29851197517,75000.0,59.0,level1,car19,zipcode3,135000.0,30.0,426274.5999705172,groupB
132841.26018501155,0.0,21.0,level2,car10,zipcode7,135000.0,19.0,110925.98791908489,groupA
38917.765801162524,74234.3181833438,55.0,level4,car9,zipcode4,135000.0,1.0,429384.68690916535,groupB
76855.91130508528,63398.204860474594,73.0,level4,car3,zipcode4,135000.0,27.0,472299.2363937012,groupA
131830.55196050767,0.0,48.0,level3,car6,zipcode1,135000.0,9.0,471310.94854831917,groupB
121640.73556945867,0.0,26.0,level3,car20,zipcode2,135000.0,30.0,463980.245561141,groupA
150000.0,0.0,60.0,level3,car1,zipcode5,135000.0,21.0,220519.21769662527,groupB
135682.4082837142,0.0,79.0,level1,car9,zipcode1,135000.0,19.0,66257.18477976066,groupA
101493.20616817336,0.0,61.0,level1,car15,zipcode3,135000.0,26.0,500000.0,groupB
142399.26363325177,0.0,27.0,level0,car15,zipcode1,135000.0,22.0,330571.3018089967,groupA
30630.849395782883,42148.344629972,50.0,level2,car12,zipcode3,135000.0,15.0,178188.03602740914,groupB
137420.44301047488,0.0,80.0,level1,car13,zipcode7,135000.0,10.0,386550.53554103407,groupA
20000.0,48449.138192726285,35.0,level3,car9,zipcode9,120940.28748299618,23.0,21515.4444390973,groupB
115657.82548411186,0.0,72.0,level3,car8,zipcode4,135000.0,3.0,282354.7707608148,groupA
55420.75397819668,26096.463447148366,49.0,level0,car17,zipcode1,135000.0,23.0,248907.87440592528,groupB
58331.58511540496,54673.137496284544,64.0,level4,car11,zipcode7,135000.0,6.0,331409.6409295416,groupA
101749.75097262321,0.0,54.0,level0,car7,zipcode3,135000.0,12.0,364230.6010593864,groupB
37770.823950541046,68841.19245327007,40.0,level3,car19,zipcode7,135000.0,16.0,90000.80440533947,groupA
97067.32469322704,0.0,52.0,level2,car9,zipcode1,135000.0,15.0,62653.87688723284,groupB
145595.08154158358,0.0,36.0,level2,car15,zipcode8,135000.0,18.0,479388.63467642886,groupA
20000.0,55550.98814869525,51.0,level4,car10,zipcode9,53648.8780688854,16.0,138666.1381603897,groupB
66534.68778761658,10000.0,63.0,level2,car19,zipcode1,135000.0,18.0,287422.2624978998,groupA
128915.55067473162,0.0,58.0,level1,car18,zipcode4,135000.0,11.0,124186.27072988117,groupB
66862.0049452616,21647.757193691694,78.0,level1,car5,zipcode2,135000.0,24.0,127527.46382904158,groupA
56124.778529373056,74729.33045450241,54.0,level3,car11,zipcode5,135000.0,27.0,0.0,groupB
50807.04872230304,58288.11574298557,34.0,level1,car10,zipcode8,132786.52472318007,4.0,459467.8175307829,groupA
117854.78892132442,0.0,51.0,level3,car5,zipcode3,135000.0,15.0,158866.6561829473,groupB
108158.25204948305,0.0,76.0,level2,car13,zipcode1,135000.0,6.0,96919.3475707806,groupA
78282.37035070545,0.0,41.0,level3,car15,zipcode2,135000.0,5.0,353627.5904565468,groupB
41014.766780924205,57378.850860316685,28.0,level3,car13,zipcode8,135000.0,20.0,269754.74113941623,groupA
84243.11783060247,0.0,54.0,level2,car14,zipcode3,135000.0,17.0,458738.47547225025,groupB
91128.73957438505,0.0,22.0,level4,car10,zipcode9,130357.71162659948,14.0,318629.9787724587,groupA
104915.85297202347,0.0,50.0,level4,car6,zipcode7,135000.0,30.0,456387.1609676625,groupB
79039.1029976176,0.0,79.0,level1,car17,zipcode1,135000.0,24.0,330963.12638821034,groupA
56065.46579447658,14288.767852623807,40.0,level2,car12,zipcode1,135000.0,18.0,247259.80193719134,groupB
42577.684252999185,49345.9281783662,80.0,level1,car12,zipcode3,135000.0,8.0,297299.4965542743,groupA
51869.11758103592,52319.74390700495,35.0,level4,car14,zipcode3,135000.0,1.0,377275.76056683,groupB
108965.33514541858,0.0,43.0,level0,car16,zipcode7,135000.0,11.0,185225.8712933123,groupA
133591.25472780628,0.0,49.0,level1,car12,zipcode8,135000.0,6.0,0.0,groupB
46040.218223424265,55893.490626915016,29.0,level4,car12,zipcode3,135000.0,23.0,277890.01963663223,groupA
20000.0,18802.63057668525,48.0,level0,car20,zipcode8,135000.0,5.0,434250.35210066324,groupB
72230.56208259266,38805.08366691336,78.0,level2,car5,zipcode6,135000.0,16.0,26039.460249706015,groupA
104710.24759019965,0.0,56.0,level3,car9,zipcode1,135000.0,13.0,494069.16961762274,groupB
43982.04175393548,25309.11137408498,28.0,level4,car8,zipcode3,135000.0,12.0,328699.02668547665,groupA
50304.59486068604,30929.431297145442,57.0,level1,car8,zipcode7,135000.0,16.0,134609.38714159242,groupB
109263.01600208537,0.0,77.0,level3,car4,zipcode9,135000.0,30.0,203425.45812033472,groupA
75054.69588411617,0.0,51.0,level2,car9,zipcode6,135000.0,1.0,48984.954091529406,groupB
111520.94730446252,0.0,74.0,level1,car5,zipcode6,135000.0,16.0,182872.03407137838,groupA
54446.39685714796,39408.91275443691,41.0,level3,car4,zipcode7,135000.0,26.0,110051.79358621284,groupB
51854.78556960559,34186.66984364397,40.0,level3,car20,zipcode4,135000.0,27.0,176428.21316969604,groupA
55484.10998544365,63852.707750276575,50.0,level3,car11,zipcode4,135000.0,9.0,409035.3266807979,groupB
53934.87958908324,57146.20266002056,27.0,level3,car5,zipcode8,135000.0,27.0,117822.04568205684,groupA
150000.0,0.0,43.0,level1,car19,zipcode8,117205.9181171062,24.0,247583.67983955165,groupB
136497.05753951357,0.0,28.0,level3,car19,zipcode8,135000.0,15.0,266633.13760556595,groupA
87620.74517246436,0.0,42.0,level1,car15,zipcode9,44828.01321129106,19.0,451486.70980791096,groupB
58974.33704091631,67894.42057009514,34.0,level2,car4,zipcode3,135000.0,9.0,482028.2266184281,groupA
96752.95526565373,0.0,50.0,level3,car1,zipcode9,135000.0,28.0,222136.83143369947,groupB
88905.02529506927,0.0,32.0,level4,car20,zipcode1,135000.0,4.0,252428.49637780507,groupA
88232.33025344502,0.0,46.0,level1,car15,zipcode5,135000.0,8.0,401651.2552963403,groupB
111658.39280323943,0.0,62.0,level0,car10,zipcode7,135000.0,8.0,0.0,groupA
40894.48027096199,46013.52791186957,58.0,level3,car12,zipcode3,135000.0,7.0,152757.86685893993,groupB
35743.456239603525,45180.60226442994,39.0,level0,car2,zipcode6,135000.0,12.0,150037.94473854976,groupA
150000.0,0.0,60.0,level4,car6,zipcode6,135000.0,19.0,357510.69193908334,groupB
52574.63574716538,20318.051909337082,32.0,level3,car10,zipcode4,135000.0,22.0,124093.91655208994,groupA
38838.72177559457,18802.59323468493,45.0,level3,car15,zipcode9,52525.50849966786,29.0,218628.92577656233,groupB
83207.28339086311,0.0,32.0,level1,car18,zipcode9,49961.27312599063,6.0,253650.6421594714,groupA
81539.92005136108,25039.78249294988,39.0,level1,car6,zipcode4,135000.0,11.0,298584.39487120224,groupB
25199.966037345734,15708.36632259961,23.0,level2,car14,zipcode7,135000.0,13.0,70925.49579041364,groupA
87945.96910603053,0.0,42.0,level1,car18,zipcode8,135000.0,18.0,395260.0437299943,groupB
150000.0,0.0,77.0,level4,car7,zipcode8,135000.0,30.0,93268.78220081142,groupA
23730.260402415734,27765.380558109748,58.0,level4,car9,zipcode7,135000.0,20.0,464877.2230925611,groupB
106381.91423970851,0.0,79.0,level0,car19,zipcode5,135000.0,28.0,112111.76932408963,groupA
87873.57083577591,0.0,53.0,level1,car2,zipcode8,135000.0,15.0,0.0,groupB
128463.88578355264,0.0,80.0,level0,car6,zipcode4,135000.0,13.0,155633.17344491105,groupA
127659.92898190624,0.0,41.0,level3,car4,zipcode2,135000.0,6.0,457029.4575924296,groupB
80727.70105669423,46147.32757923505,77.0,level4,car18,zipcode7,135000.0,7.0,67569.80953044104,groupA
124089.72634189026,0.0,64.0,level3,car7,zipcode4,135000.0,10.0,332456.2307625349,groupB
128005.59387472756,0.0,80.0,level0,car9,zipcode5,135000.0,10.0,217212.0634757735,groupA
39675.8123084716,53504.5067519872,55.0,level2,car15,zipcode1,135000.0,17.0,347711.78124898695,groupB
103216.99272469689,0.0,32.0,level4,car15,zipcode5,135000.0,25.0,371438.6239940452,groupA
126320.92975953713,0.0,58.0,level0,car11,zipcode5,135000.0,2.0,0.0,groupB
51334.87380214357,40951.1934835192,25.0,level0,car3,zipcode5,135000.0,8.0,435659.08850699157,groupA
62665.0952504321,75000.0,41.0,level0,car4,zipcode7,135000.0,1.0,20216.241003306983,groupB
81636.09911788069,0.0,39.0,level0,car5,zipcode2,135000.0,15.0,338230.04096310434,groupA
46229.10968136252,51174.013379947,58.0,level0,car6,zipcode4,135000.0,4.0,227989.42087879736,groupB
119952.80158384409,0.0,20.0,level2,car16,zipcode2,135000.0,30.0,194037.55085427104,groupA
141650.05734357832,0.0,44.0,level3,car7,zipcode4,135000.0,6.0,152114.45414126234,groupB
59503.162827966975,69993.59039869704,56.0,level0,car12,zipcode2,135000.0,1.0,187112.93731582485,groupA
39978.508372547185,47620.08143436148,44.0,level2,car13,zipcode8,135000.0,26.0,337880.5251013818,groupB
35995.13115085843,69576.75322364594,22.0,level3,car11,zipcode2,135000.0,6.0,233356.2370100565,groupA
78082.0971881947,45274.47027245619,48.0,level1,car16,zipcode6,135000.0,7.0,280610.08575079095,groupB
109691.18013382221,0.0,28.0,level4,car8,zipcode3,135000.0,16.0,55198.99198983201,groupA
96879.5933690255,0.0,51.0,level1,car9,zipcode3,135000.0,15.0,260055.35921765742,groupB
109244.0518776961,0.0,80.0,level0,car2,zipcode8,135000.0,18.0,74751.78111405672,groupA
121746.93270352279,0.0,50.0,level0,car14,zipcode6,135000.0,21.0,26314.01101925754,groupB
68364.82038060634,24082.777777586303,80.0,level1,car13,zipcode5,135000.0,8.0,417586.8328352403,groupA
137830.7918584014,0.0,36.0,level2,car20,zipcode7,135000.0,28.0,339979.59377407614,groupB
55252.88926909988,41039.21065714597,35.0,level1,car15,zipcode5,135000.0,5.0,283268.13488676836,groupA
135653.36601593826,0.0,45.0,level1,car9,zipcode6,135000.0,12.0,200974.74276109596,groupB
20000.0,11874.232841779947,29.0,level0,car19,zipcode4,135000.0,2.0,311565.70523409307,groupA
82683.17758632587,0.0,62.0,level4,car4,zipcode7,135000.0,5.0,302091.93728660385,groupB
42034.10660367356,48838.06210205576,34.0,level3,car18,zipcode8,135000.0,28.0,416403.57296172105,groupA
91714.65685404463,0.0,41.0,level4,car10,zipcode7,135000.0,3.0,105016.09900262457,groupB
77228.70035068944,49107.60188173189,66.0,level3,car20,zipcode2,135000.0,11.0,456404.13418412243,groupA
49364.46691704238,27671.00434060606,48.0,level1,car20,zipcode1,135000.0,6.0,323018.4537275601,groupB
125714.26635892084,0.0,80.0,level3,car1,zipcode2,135000.0,8.0,495752.3795337205,groupA
102194.20695062776,0.0,62.0,level1,car10,zipcode9,79102.50965797511,17.0,17257.499930217145,groupB
90600.94804266494,0.0,60.0,level1,car2,zipcode8,135000.0,9.0,434173.60780512984,groupA
134026.69380727658,0.0,50.0,level4,car7,zipcode8,135000.0,18.0,98728.47580236933,groupB
133390.51823520745,0.0,69.0,level0,car18,zipcode1,135000.0,20.0,124233.43800576185,groupA
42060.64085834462,56246.06414138018,51.0,level2,car17,zipcode2,135000.0,26.0,392470.6313201103,groupB
138333.74856321592,0.0,25.0,level3,car8,zipcode9,57211.65731289257,24.0,144920.60118159032,groupA
110493.9857685367,0.0,46.0,level2,car16,zipcode2,135000.0,30.0,178890.71422291917,groupB
142815.3382496423,0.0,20.0,level1,car19,zipcode3,135000.0,14.0,424684.899798322,groupA
150000.0,0.0,43.0,level4,car8,zipcode5,135000.0,27.0,123623.11258627311,groupB
90985.74399599334,0.0,40.0,level3,car19,zipcode9,105067.41821451114,4.0,422892.6077089132,groupA
93241.64518048402,0.0,47.0,level2,car6,zipcode1,135000.0,16.0,361200.84641950316,groupB
110012.06071463216,0.0,61.0,level3,car15,zipcode2,135000.0,1.0,92262.27857979387,groupA
64451.41178317332,23500.0008902049,61.0,level2,car11,zipcode7,135000.0,30.0,126794.28744063173,groupB
44287.6538556706,21372.867002384784,78.0,level1,car16,zipcode2,135000.0,3.0,430095.6482444816,groupA
108284.45319403417,0.0,61.0,level1,car5,zipcode4,135000.0,10.0,285811.3198287652,groupB
70797.20064046646,66545.53486650583,22.0,level2,car15,zipcode3,135000.0,24.0,79089.36690761225,groupA
137930.10327821018,0.0,47.0,level1,car14,zipcode8,135000.0,29.0,312927.250972288,groupB
75445.09532056212,0.0,73.0,level2,car17,zipcode3,135000.0,16.0,20355.00289397653,groupA
93417.13775429876,0.0,48.0,level3,car16,zipcode2,135000.0,14.0,168685.58570513222,groupB
94971.876013261,0.0,66.0,level0,car3,zipcode3,135000.0,9.0,500000.0,groupA
99440.37495802063,0.0,37.0,level3,car3,zipcode7,135000.0,16.0,36567.95898748787,groupB
121125.38900800212,0.0,34.0,level3,car7,zipcode9,81177.71596231274,15.0,178657.637149071,groupA
128246.36274687413,0.0,52.0,level2,car9,zipcode8,124154.20180713526,15.0,414255.8822715215,groupB
38584.916349898805,53918.732530623965,23.0,level0,car17,zipcode6,135000.0,20.0,482209.4832157123,groupA
67547.52544909863,56605.32563217114,36.0,level4,car6,zipcode5,135000.0,4.0,50307.8426867463,groupB
118431.59772373449,0.0,36.0,level1,car7,zipcode7,135000.0,15.0,126523.0419053661,groupA
20000.0,37256.51414484712,45.0,level2,car9,zipcode2,135000.0,23.0,277032.1110676831,groupB
67981.3427146236,50019.47923323497,27.0,level0,car1,zipcode3,135000.0,9.0,377481.72247082536,groupA
70916.06210969658,62347.24799342604,40.0,level3,car2,zipcode7,135000.0,8.0,33636.171232307395,groupB
143822.37317322477,0.0,71.0,level0,car9,zipcode8,135000.0,5.0,0.0,groupA
42819.10820558684,54675.279625914,39.0,level1,car4,zipcode2,135000.0,1.0,404155.4587989975,groupB
90425.95573209251,0.0,61.0,level1,car3,zipcode1,135000.0,24.0,452041.1210571974,groupA
52963.26046059196,24803.11001622876,55.0,level3,car17,zipcode6,135000.0,15.0,10347.514682163872,groupB
115412.35210771282,0.0,58.0,level1,car19,zipcode3,135000.0,14.0,286323.130250103,groupA
140621.57540013533,0.0,60.0,level4,car3,zipcode4,135000.0,27.0,184671.14361358227,groupB
101988.75057786351,0.0,33.0,level4,car5,zipcode1,135000.0,4.0,29237.470726224965,groupA
105244.0781133062,0.0,38.0,level2,car10,zipcode9,71785.48636309647,18.0,314895.55871123093,groupB
92934.09932151034,0.0,32.0,level3,car4,zipcode8,135000.0,6.0,490050.3983101857,groupA
135257.54974830072,0.0,58.0,level4,car13,zipcode3,135000.0,15.0,45413.00110839098,groupB
143736.63173875326,0.0,23.0,level1,car12,zipcode7,135000.0,10.0,174294.36102704157,groupA
69977.98884889722,58135.25920095124,41.0,level0,car19,zipcode1,135000.0,8.0,30050.313694389253,groupB
40275.994541344306,59512.28187804944,25.0,level4,car5,zipcode4,135000.0,14.0,179127.74859350684,groupA
124775.99989927039,0.0,44.0,level4,car14,zipcode5,135000.0,16.0,159982.2701330057,groupB
127349.65927262149,0.0,68.0,level2,car8,zipcode9,83892.93351856543,9.0,427237.1717960478,groupA
47572.51735589022,20746.01102360367,55.0,level2,car17,zipcode9,84868.52137547787,3.0,500000.0,groupB
146976.9309209287,0.0,80.0,level3,car16,zipcode2,135000.0,27.0,119732.49866781072,groupA
101865.58679252844,0.0,49.0,level0,car9,zipcode5,135000.0,26.0,379840.03671123524,groupB
53738.763486477575,29398.424524730806,25.0,level4,car8,zipcode8,97939.86354308498,4.0,231126.6004316454,groupA
70309.4870136391,73511.49035582671,43.0,level0,car20,zipcode2,135000.0,12.0,262184.8947976081,groupB
57769.51057339289,53389.25276381785,66.0,level2,car4,zipcode2,135000.0,16.0,125534.59092031926,groupA
92930.84664620529,0.0,59.0,level1,car12,zipcode7,135000.0,15.0,381219.0760943426,groupB
117015.22686747063,0.0,71.0,level3,car17,zipcode7,135000.0,26.0,437311.76733841904,groupA
22654.069687583593,34846.03930256219,53.0,level4,car16,zipcode4,135000.0,14.0,337938.5577421526,groupB
28734.616503940022,17943.665155212904,59.0,level2,car16,zipcode3,135000.0,6.0,56616.93428870618,groupA
114914.72425343475,0.0,52.0,level3,car1,zipcode8,135000.0,10.0,237755.02985445812,groupB
117126.67153174376,0.0,41.0,level4,car14,zipcode4,135000.0,5.0,172145.46372994996,groupA
20000.0,19866.938365389815,56.0,level3,car13,zipcode7,135000.0,15.0,74157.682037376,groupB
143069.90762669002,0.0,32.0,level4,car16,zipcode8,135000.0,6.0,436482.9563689601,groupA
20000.0,63542.601849817,58.0,level1,car11,zipcode2,135000.0,4.0,214784.9350556917,groupB
44262.214189914266,33309.17100051902,79.0,level4,car8,zipcode9,72618.51785397904,29.0,207407.75430833126,groupA
125217.01312583173,0.0,49.0,level4,car18,zipcode8,135000.0,2.0,279087.239402161,groupB
121495.80943066008,0.0,20.0,level3,car1,zipcode7,135000.0,22.0,80510.10465027577,groupA
73718.20891778157,0.0,37.0,level0,car6,zipcode8,135000.0,15.0,369003.3707928974,groupB
121757.0097707491,0.0,38.0,level2,car10,zipcode2,135000.0,27.0,172466.08924131386,groupA
54315.318543282,27616.100652316083,61.0,level1,car20,zipcode6,135000.0,6.0,22365.87760580426,groupB
