@relation 'Hplane NR 0.1'

@attribute value0 numeric
@attribute value1 numeric
@attribute value2 numeric
@attribute value3 numeric
@attribute value4 numeric
@attribute value5 numeric
@attribute value6 numeric
@attribute value7 numeric
@attribute value8 numeric
@attribute value9 numeric
@attribute label {0,1}

@data
0.248053,0.323679,0.441722,0.214406,0.059511,0.349099,0.432712,0.338014,0.499588,0.692527,0
0.10147,0.042519,0.703977,0.990737,0.410983,0.897745,0.60939,0.22019,0.801711,0.213792,0
0.934816,0.772627,0.724733,0.400592,0.116786,0.767951,0.304248,0.774261,0.746366,0.509519,1
0.466337,0.956058,0.619314,0.337912,0.737581,0.772805,0.925835,0.805138,0.27146,0.871762,1
0.883733,0.399703,0.74949,0.765994,0.880857,0.959506,0.583095,0.515513,0.557155,0.879017,1
0.719643,0.298295,0.863378,0.170058,0.118847,0.137185,0.1694,0.022383,0.441339,0.289153,0
0.243693,0.968249,0.892093,0.140746,0.251109,0.983869,0.343072,0.240342,0.14416,0.085816,0
0.20923,0.442306,0.802024,0.293626,0.808095,0.310526,0.082294,0.501603,0.526607,0.439863,0
0.84963,0.551119,0.208611,0.411949,0.185841,0.699242,0.012458,0.899387,0.002015,0.189803,0
0.13965,0.889259,0.810913,0.906251,0.802368,0.119952,0.918266,0.226263,0.920523,0.730548,1
0.54045,0.836916,0.302506,0.106705,0.902803,0.591638,0.892201,0.551066,0.849914,0.138051,1
0.797731,0.431692,0.438381,0.095004,0.556397,0.661752,0.358643,0.867156,0.882902,0.902091,1
0.674189,0.859964,0.434713,0.911032,0.556073,0.167554,0.111715,0.696029,0.022016,0.464271,1
0.170893,0.610009,0.236149,0.51856,0.574794,0.619397,0.191742,0.169524,0.377337,0.151228,0
0.54948,0.031638,0.823108,0.445865,0.119928,0.382042,0.303843,0.839098,0.200049,0.229637,0
0.832137,0.662446,0.729017,0.438749,0.434068,0.005659,0.73413,0.162449,0.813502,0.844964,0
0.794285,0.235339,0.60532,0.192963,0.814324,0.312138,0.598213,0.264503,0.786653,0.466316,0
0.465401,0.543032,0.530346,0.655521,0.003927,0.205872,0.855876,0.884812,0.88867,0.102484,0
0.681666,0.350694,0.720605,0.796462,0.263568,0.326602,0.893295,0.016052,0.398523,0.579363,1
0.675071,0.090782,0.912922,0.203111,0.062617,0.375846,0.297695,0.251206,0.724697,0.887712,0
0.122764,0.694859,0.314868,0.390873,0.220882,0.314191,0.247375,0.165953,0.094279,0.078028,0
0.30022,0.554307,0.072566,0.475049,0.089325,0.965224,0.17904,0.833586,0.809925,0.927423,0
0.611699,0.528003,0.625681,0.080182,0.611556,0.058842,0.95624,0.838443,0.363074,0.164781,1
0.090286,0.166059,0.363154,0.385922,0.189419,0.647377,0.575435,0.714773,0.396857,0.801889,1
0.063168,0.939111,0.606072,0.950795,0.763888,0.472033,0.197435,0.603283,0.960274,0.758711,1
0.510588,0.611874,0.433978,0.299066,0.08815,0.855599,0.484311,0.746049,0.999214,0.750219,0
0.30137,0.39559,0.748163,0.918941,0.453328,0.055695,0.257387,0.427238,0.544642,0.205342,1
0.75541,0.343509,0.783295,0.258668,0.829064,0.855714,0.323669,0.542391,0.154662,0.339501,0
0.272089,0.471951,0.531308,0.817891,0.341513,0.98418,0.10792,0.690723,0.20494,0.353036,1
0.281571,0.334805,0.825287,0.147941,0.770714,0.654184,0.233019,0.468173,0.68196,0.630625,1
0.52487,0.248377,0.351252,0.296767,0.998708,0.310067,0.551524,0.041414,0.239015,0.743669,1
0.911061,0.773908,0.405153,0.059072,0.529714,0.383433,0.412508,0.214002,0.13992,0.2192,0
0.048118,0.208748,0.431106,0.813775,0.035764,0.487706,0.501909,0.593951,0.891501,0.025464,1
0.740304,0.165541,0.531587,0.238727,0.420897,0.955131,0.197168,0.14813,0.02765,0.560461,0
0.100556,0.756263,0.366689,0.150436,0.484099,0.897154,0.548351,0.832956,0.542746,0.068128,1
0.358134,0.072324,0.917238,0.907209,0.784865,0.880197,0.832568,0.684668,0.823389,0.248521,1
0.650022,0.538812,0.458528,0.892775,0.110224,0.980037,0.834034,0.342554,0.909972,0.028759,1
0.997418,0.05842,0.223136,0.781851,0.905357,0.990888,0.256664,0.47849,0.091111,0.401726,0
0.521794,0.804195,0.198216,0.631692,0.648602,0.780168,0.982016,0.513633,0.793064,0.324172,1
0.315626,0.131661,0.23206,0.408829,0.861342,0.139604,0.226848,0.159543,0.330504,0.232395,1
0.038401,0.56671,0.166597,0.537481,0.031406,0.272666,0.420339,0.609165,0.587132,0.644176,1
0.641185,0.651015,0.654407,0.996194,0.001834,0.877496,0.767849,0.96643,0.605448,0.437094,1
0.203814,0.807921,0.805066,0.96559,0.997728,0.367247,0.213451,0.249818,0.832572,0.018622,1
0.847147,0.725286,0.125404,0.796904,0.434557,0.563629,0.334102,0.714586,0.126372,0.560804,0
0.526977,0.633709,0.508926,0.899756,0.529047,0.30853,0.921686,0.279175,0.521153,0.906178,0
0.415198,0.014013,0.419055,0.117078,0.530647,0.867648,0.850898,0.922611,0.73869,0.716729,1
0.554462,0.071122,0.151661,0.119087,0.935325,0.221571,0.180741,0.937186,0.247168,0.512358,1
0.871102,0.29777,0.671351,0.947496,0.284182,0.368907,0.904457,0.666227,0.636103,0.155318,0
0.013406,0.833452,0.788423,0.671459,0.147433,0.670623,0.777774,0.491577,0.845644,0.325848,1
0.4304,0.413218,0.713809,0.651872,0.601613,0.143134,0.839934,0.553088,0.674442,0.306407,1
0.949525,0.697742,0.86001,0.986091,0.371563,0.301269,0.856955,0.168329,0.317404,0.664392,0
0.325041,0.831684,0.343754,0.225186,0.201349,0.693265,0.759648,0.065462,0.91763,0.555679,0
0.835997,0.687571,0.692117,0.072438,0.679975,0.051357,0.891913,0.539689,0.385521,0.41972,0
0.342438,0.138925,0.875218,0.272129,0.944538,0.822055,0.333083,0.892211,0.128081,0.25861,1
0.097302,0.140057,0.197382,0.944018,0.986861,0.634478,0.497224,0.428492,0.511292,0.785004,1
0.168495,0.006368,0.670869,0.699328,0.158026,0.156884,0.888002,0.027537,0.177859,0.161092,1
0.732446,0.274313,0.947683,0.7496,0.464348,0.708585,0.124697,0.588919,0.098995,0.333765,0
0.32989,0.610567,0.232089,0.469567,0.105818,0.09931,0.1188,0.434303,0.341247,0.200093,0
0.345971,0.196174,0.39822,0.505852,0.113606,0.246927,0.413241,0.182512,0.126705,0.087826,0
0.312181,0.333329,0.599414,0.705394,0.5782,0.928189,0.629038,0.59373,0.773018,0.120645,1
0.829259,0.22761,0.564488,0.001858,0.496514,0.357525,0.284251,0.340682,0.338341,0.609721,0
0.848981,0.317056,0.302525,0.567859,0.583783,0.60643,0.885021,0.986409,0.932041,0.83782,0
0.089463,0.827496,0.264672,0.303685,0.588772,0.893067,0.343608,0.753721,0.09461,0.120282,1
0.658041,0.411167,0.853956,0.182192,0.288295,0.695016,0.876912,0.039618,0.076494,0.754414,0
0.395095,0.201073,0.423659,0.277854,0.309283,0.124953,0.427722,0.27445,0.698558,0.29089,0
0.224072,0.046476,0.84396,0.417036,0.355563,0.166003,0.231577,0.173673,0.237019,0.083596,1
0.415258,0.563753,0.257693,0.82689,0.814938,0.995113,0.467153,0.056501,0.895526,0.777636,0
0.549478,0.536064,0.845529,0.419568,0.89249,0.198435,0.750548,0.624646,0.86971,0.139441,0
0.186324,0.661115,0.861972,0.767135,0.274353,0.194353,0.398576,0.895755,0.058562,0.209501,1
0.415247,0.555448,0.820355,0.318196,0.879585,0.545604,0.592981,0.055101,0.531165,0.461135,1
0.59791,0.126591,0.108079,0.592138,0.262816,0.57438,0.992164,0.001313,0.170169,0.65659,0
0.561276,0.324371,0.289935,0.322798,0.070464,0.748563,0.697577,0.647438,0.523524,0.117595,0
0.396427,0.510314,0.166597,0.536085,0.505241,0.40379,0.711691,0.952951,0.214467,0.774711,1
0.33658,0.763069,0.112808,0.57079,0.498249,0.677174,0.274358,0.744441,0.117761,0.735064,1
0.546359,0.717612,0.805766,0.744286,0.357879,0.632796,0.040674,0.526406,0.555038,0.727789,0
0.623182,0.740905,0.013356,0.606566,0.705843,0.804141,0.54746,0.80384,0.420427,0.277334,0
0.399764,0.804882,0.734924,0.696664,0.550521,0.1122,0.617358,0.040418,0.728566,0.710557,1
0.979714,0.583415,0.194805,0.812657,0.219885,0.112798,0.740941,0.74458,0.652558,0.458118,0
0.166859,0.778066,0.612704,0.337193,0.953819,0.785278,0.210926,0.865852,0.912893,0.759883,1
0.560622,0.516374,0.244706,0.337566,0.070357,0.703169,0.556635,0.510589,0.72501,0.776956,0
0.921287,0.212019,0.33796,0.672789,0.12027,0.148976,0.489574,0.545662,0.099942,0.532271,0
0.222787,0.162345,0.995083,0.765576,0.429397,0.421517,0.46105,0.781836,0.914009,0.211627,0
0.096745,0.889055,0.170198,0.691393,0.727746,0.191266,0.955024,0.589873,0.809229,0.127642,1
0.763345,0.712866,0.486273,0.361428,0.180258,0.719493,0.117243,0.374167,0.566802,0.358797,0
0.842947,0.331375,0.098749,0.61405,0.840745,0.114941,0.516309,0.921842,0.541663,0.63753,0
0.516814,0.009071,0.549811,0.509781,0.011806,0.400467,0.160595,0.328443,0.30827,0.477786,1
0.921656,0.406764,0.500801,0.600445,0.89191,0.330678,0.448607,0.761041,0.395772,0.708936,0
0.542448,0.537509,0.204492,0.584844,0.248896,0.076297,0.07489,0.966142,0.952811,0.744231,0
0.31016,0.291898,0.709952,0.252084,0.499757,0.953243,0.051903,0.659444,0.823069,0.500664,1
0.879697,0.932713,0.619156,0.314815,0.317581,0.655714,0.027529,0.208762,0.756103,0.264905,0
0.818985,0.839528,0.637162,0.698122,0.644244,0.62014,0.386055,0.958584,0.872173,0.505587,0
0.914681,0.087891,0.650587,0.092417,0.145018,0.454801,0.735847,0.674124,0.69584,0.287595,0
0.972569,0.327173,0.177408,0.088053,0.053824,0.783841,0.316131,0.709259,0.211094,0.851506,0
0.578199,0.852684,0.325402,0.84831,0.045753,0.50376,0.727816,0.850743,0.847315,0.165146,0
0.316457,0.404942,0.129343,0.80228,0.049767,0.582933,0.523109,0.011752,0.212947,0.505843,1
0.838522,0.762379,0.087875,0.211566,0.365078,0.025075,0.777748,0.589548,0.419726,0.339342,0
0.286464,0.259691,0.208954,0.311769,0.303483,0.957126,0.391609,0.076126,0.28829,0.889545,0
0.12345,0.165269,0.721758,0.187822,0.459388,0.625953,0.627749,0.943914,0.662397,0.486602,1
0.244383,0.547097,0.906295,0.425438,0.315443,0.44357,0.458388,0.740576,0.65848,0.595672,1
0.019368,0.604477,0.221951,0.996413,0.095898,0.522468,0.719788,0.174536,0.296742,0.057993,0
0.635142,0.902351,0.849139,0.589588,0.199694,0.076935,0.541532,0.695803,0.71342,0.505905,0
0.375833,0.054614,0.480985,0.064399,0.914429,0.268856,0.225157,0.746015,0.89307,0.418081,1
0.955128,0.947543,0.998882,0.15348,0.185805,0.897509,0.229858,0.376092,0.600868,0.085632,0
0.173482,0.940317,0.277083,0.078571,0.009924,0.371418,0.090094,0.122007,0.77013,0.296468,0
0.261056,0.463258,0.279095,0.10942,0.176308,0.051666,0.712944,0.847406,0.058312,0.372265,1
0.57706,0.744372,0.105622,0.682966,0.80994,0.489873,0.885245,0.710963,0.58264,0.977733,0
0.930093,0.088957,0.808019,0.118338,0.922945,0.049776,0.670002,0.279592,0.456443,0.572705,0
0.385911,0.676421,0.683921,0.371368,0.949048,0.088719,0.352682,0.234549,0.722458,0.8481,0
0.432001,0.751447,0.904716,0.561353,0.274447,0.719164,0.035932,0.296433,0.047044,0.303604,1
0.474635,0.427633,0.00894,0.978314,0.135551,0.386716,0.763585,0.832273,0.239669,0.309639,1
0.17357,0.197516,0.743458,0.063514,0.75429,0.374271,0.966855,0.118164,0.150039,0.434261,1
0.882352,0.462262,0.909025,0.953683,0.236807,0.998257,0.349397,0.943823,0.646641,0.494552,0
0.024456,0.694546,0.102572,0.070424,0.557359,0.156221,0.114797,0.148839,0.544363,0.941013,0
0.647151,0.391044,0.846195,0.38299,0.476937,0.981322,0.533947,0.370778,0.337388,0.941475,0
0.469349,0.227782,0.722088,0.367396,0.971278,0.128531,0.604028,0.407769,0.169039,0.646023,0
0.046491,0.296782,0.406611,0.386272,0.056465,0.772859,0.97053,0.965906,0.561126,0.472579,1
0.551498,0.747236,0.798286,0.226976,0.940928,0.81042,0.731233,0.299059,0.803176,0.947104,0
0.995396,0.48929,0.734925,0.883049,0.866287,0.434893,0.774053,0.898254,0.426436,0.039092,0
0.049206,0.900858,0.739452,0.052829,0.972137,0.186492,0.372746,0.79066,0.239894,0.828327,1
0.912389,0.824863,0.769948,0.310302,0.860042,0.147484,0.910359,0.52818,0.056058,0.73641,0
0.200807,0.778573,0.542387,0.007483,0.97727,0.199049,0.149062,0.133357,0.958723,0.208898,0
0.7483,0.625374,0.683311,0.01954,0.252258,0.204247,0.696496,0.695729,0.686691,0.799838,0
0.376366,0.96065,0.288912,0.085609,0.377695,0.303445,0.768305,0.165851,0.482389,0.315625,0
0.127311,0.580518,0.838594,0.074586,0.768307,0.779455,0.281554,0.146291,0.757147,0.60177,1
0.399876,0.048038,0.909329,0.506582,0.827638,0.209354,0.791766,0.297317,0.831947,0.135473,0
0.405448,0.669512,0.1362,0.429956,0.680459,0.185857,0.240611,0.025147,0.698735,0.647223,0
0.19966,0.181419,0.058215,0.822431,0.059697,0.591348,0.092402,0.793677,0.088109,0.5827,1
0.667429,0.386865,0.134592,0.261614,0.193792,0.170753,0.067764,0.408376,0.114238,0.427367,0
0.869753,0.720335,0.971064,0.455562,0.006563,0.343345,0.533801,0.330445,0.418163,0.888187,0
0.757291,0.395608,0.085458,0.808515,0.885088,0.579732,0.306255,0.095916,0.297436,0.228285,0
0.388086,0.009048,0.076452,0.092579,0.140489,0.506854,0.505771,0.311682,0.814428,0.876551,0
0.472276,0.414398,0.58417,0.80636,0.699373,0.616209,0.571537,0.018007,0.149945,0.127949,1
0.753959,0.81737,0.741466,0.664485,0.941513,0.400171,0.940004,0.52348,0.240443,0.142463,0
0.495092,0.54197,0.507883,0.762958,0.806308,0.309839,0.351688,0.295719,0.396567,0.697087,1
0.1477,0.424579,0.292958,0.228766,0.119123,0.095966,0.121363,0.652098,0.783242,0.333879,1
0.890641,0.470859,0.981608,0.196687,0.297305,0.648481,0.271267,0.133955,0.199814,0.774848,0
0.763473,0.58711,0.915476,0.959404,0.800421,0.63523,0.348816,0.661485,0.150413,0.838958,0
0.246903,0.196737,0.869789,0.846179,0.274152,0.201651,0.480974,0.491758,0.758611,0.890131,1
0.374424,0.916904,0.655533,0.15221,0.604595,0.114889,0.740069,0.673103,0.608433,0.008427,0
0.069878,0.687668,0.190787,0.327274,0.822867,0.561448,0.614592,0.047519,0.720554,0.8768,1
0.019104,0.491723,0.859859,0.292245,0.831752,0.917827,0.928847,0.308742,0.382306,0.909599,1
0.00202,0.974823,0.249446,0.103093,0.493123,0.503548,0.094753,0.650213,0.489037,0.681089,1
0.163302,0.686801,0.814808,0.975401,0.278958,0.082238,0.736223,0.798617,0.865832,0.997217,1
0.513025,0.165207,0.201522,0.564568,0.680187,0.500453,0.946643,0.477303,0.590547,0.244614,1
0.415754,0.624894,0.683297,0.362661,0.936133,0.602705,0.557842,0.88496,0.288001,0.466202,0
0.460034,0.170404,0.000288,0.278029,0.074011,0.681587,0.801559,0.305691,0.017378,0.634,1
0.916766,0.080848,0.045232,0.232918,0.742652,0.298715,0.86078,0.605491,0.466774,0.506746,0
0.236529,0.425586,0.077861,0.629569,0.574188,0.800005,0.871966,0.304406,0.551973,0.523339,1
0.505004,0.587884,0.713653,0.926626,0.752238,0.993962,0.251282,0.125704,0.390133,0.706222,1
0.553996,0.437248,0.329906,0.529079,0.789296,0.073172,0.512009,0.348587,0.993295,0.568534,0
0.346228,0.084621,0.25608,0.865229,0.617349,0.491429,0.792411,0.462973,0.938176,0.115283,1
0.720177,0.826501,0.691864,0.976182,0.902855,0.763161,0.172632,0.782151,0.293853,0.467328,0
0.578538,0.147774,0.840654,0.578337,0.959189,0.405878,0.686907,0.247136,0.234789,0.345983,1
0.239824,0.940592,0.269494,0.16826,0.37152,0.982632,0.938677,0.417791,0.676231,0.492809,0
0.701447,0.662847,0.717505,0.15098,0.487884,0.455218,0.311484,0.486988,0.769594,0.401002,0
0.006612,0.840314,0.238436,0.440375,0.300739,0.744935,0.917941,0.045004,0.318822,0.076375,1
0.42973,0.315638,0.803389,0.017013,0.149155,0.891538,0.272914,0.614145,0.162268,0.745368,1
0.151806,0.13275,0.120012,0.837308,0.972375,0.090891,0.370837,0.79259,0.380835,0.654867,1
0.283812,0.102026,0.480771,0.457876,0.978855,0.93623,0.163986,0.05016,0.416739,0.362455,1
0.408815,0.272119,0.60618,0.361157,0.582526,0.104538,0.490807,0.819074,0.014453,0.590918,1
0.128541,0.497795,0.583448,0.969667,0.742482,0.928828,0.942532,0.294474,0.060247,0.782501,1
0.230071,0.79604,0.995974,0.307207,0.093441,0.754349,0.902912,0.89596,0.502662,0.991685,1
0.180545,0.930133,0.296524,0.61798,0.992048,0.956358,0.421392,0.326126,0.79136,0.861975,1
0.770363,0.849813,0.13907,0.977175,0.640878,0.504863,0.982076,0.35657,0.025126,0.644262,0
0.629073,0.75486,0.935546,0.09066,0.348315,0.420596,0.036385,0.156205,0.544683,0.70002,0
0.310014,0.15856,0.753413,0.096081,0.173448,0.428706,0.882664,0.348896,0.782031,0.714656,1
0.908671,0.709248,0.982891,0.946751,0.121105,0.843262,0.312003,0.141383,0.893747,0.487458,0
0.717224,0.985516,0.489413,0.327867,0.984022,0.885967,0.247963,0.830453,0.027305,0.219693,0
0.562559,0.850456,0.686392,0.338719,0.420312,0.712232,0.976277,0.203463,0.814996,0.537992,0
0.602638,0.280509,0.640197,0.597499,0.654805,0.287657,0.37096,0.370887,0.25761,0.034951,0
0.476786,0.130762,0.753229,0.042422,0.73738,0.801135,0.717573,0.166852,0.915088,0.426461,1
0.885259,0.995226,0.631025,0.828171,0.75593,0.742901,0.040996,0.331999,0.70615,0.387058,0
0.683514,0.067902,0.557341,0.81665,0.333244,0.370697,0.018881,0.45091,0.746479,0.83872,1
0.212281,0.512502,0.996116,0.834153,0.38368,0.251708,0.827492,0.29593,0.851555,0.394927,1
0.189865,0.608864,0.552706,0.008629,0.667575,0.933106,0.398645,0.971249,0.645751,0.960904,1
0.420248,0.333569,0.591748,0.129877,0.63738,0.664512,0.086373,0.608481,0.14294,0.570417,1
0.024788,0.837226,0.824156,0.606914,0.284853,0.853433,0.89375,0.601714,0.068362,0.236158,1
0.354652,0.295963,0.355773,0.15669,0.050028,0.408573,0.060855,0.079305,0.547629,0.998706,1
0.252485,0.545425,0.279403,0.23343,0.705881,0.067612,0.369852,0.055096,0.349736,0.162464,1
0.76492,0.910925,0.667281,0.367058,0.773731,0.302977,0.030615,0.203191,0.901017,0.596336,0
0.379329,0.148871,0.384661,0.24077,0.990492,0.057512,0.124933,0.140488,0.794171,0.49265,1
0.821062,0.484541,0.264734,0.722527,0.020109,0.924981,0.008763,0.09225,0.552818,0.813785,0
0.018549,0.816686,0.169111,0.285899,0.101584,0.517838,0.013746,0.923131,0.617032,0.048997,1
0.679643,0.815881,0.306331,0.740563,0.280712,0.455019,0.506788,0.454713,0.964964,0.308592,0
0.622968,0.871529,0.638148,0.577324,0.627483,0.946935,0.966545,0.691089,0.344684,0.917368,0
0.848202,0.461446,0.950984,0.865,0.124919,0.423684,0.993483,0.846158,0.848085,0.605773,0
0.224393,0.857059,0.12808,0.421052,0.302438,0.344641,0.554241,0.878864,0.780663,0.461342,1
0.821572,0.568724,0.195106,0.007241,0.330541,0.953009,0.481127,0.162877,0.887398,0.723805,1
0.093142,0.260778,0.72444,0.753513,0.152678,0.861729,0.166433,0.86224,0.065232,0.778232,1
0.80821,0.779758,0.938864,0.121203,0.560796,0.754147,0.374329,0.833252,0.858838,0.451334,0
0.09547,0.145292,0.413264,0.037566,0.514106,0.737597,0.448486,0.241928,0.714466,0.957412,0
0.934548,0.73014,0.423325,0.480115,0.876913,0.842271,0.8324,0.718266,0.246014,0.704915,0
0.57237,0.698437,0.970255,0.693031,0.070822,0.803308,0.834672,0.53927,0.479804,0.920164,0
0.738867,0.701857,0.537319,0.771315,0.147568,0.617947,0.68562,0.617077,0.130815,0.703706,0
0.186955,0.449578,0.528437,0.74304,0.440198,0.573926,0.37328,0.410429,0.62623,0.175625,1
0.603983,0.42892,0.76284,0.839762,0.720181,0.411787,0.202305,0.250248,0.947921,0.903482,1
0.830842,0.579727,0.050073,0.362228,0.192675,0.537807,0.020261,0.139733,0.645516,0.92995,1
0.443544,0.622871,0.461582,0.968979,0.436195,0.539146,0.394208,0.025711,0.449967,0.635712,0
0.792676,0.98713,0.254286,0.339855,0.014311,0.968101,0.537962,0.789351,0.47805,0.08097,0
0.604524,0.345682,0.733604,0.425227,0.49682,0.147642,0.399071,0.302154,0.348564,0.272405,0
0.457653,0.040829,0.201538,0.448976,0.469605,0.068311,0.784901,0.680624,0.232701,0.678637,1
0.756788,0.866031,0.287218,0.548968,0.019782,0.786835,0.871543,0.587178,0.659576,0.204246,0
0.805917,0.685473,0.323314,0.552083,0.127286,0.952795,0.543,0.36456,0.035498,0.822208,1
0.532314,0.385729,0.14225,0.782244,0.875115,0.487508,0.565588,0.664983,0.309962,0.07959,0
0.262165,0.152216,0.51438,0.565977,0.813912,0.188321,0.561149,0.285913,0.427994,0.247511,1
0.192699,0.091448,0.914434,0.194634,0.384098,0.574142,0.384416,0.666067,0.915626,0.236652,0
0.84563,0.09199,0.832238,0.030706,0.626783,0.210114,0.399985,0.261659,0.137536,0.255056,0
0.759078,0.72914,0.449956,0.461669,0.499067,0.312688,0.387915,0.063407,0.611006,0.908952,0
0.622302,0.286094,0.61916,0.076667,0.959432,0.966569,0.957041,0.660356,0.769399,0.159033,0
0.965131,0.592494,0.212503,0.064858,0.538085,0.860037,0.245699,0.500471,0.490248,0.174059,1
0.062381,0.619313,0.236323,0.570317,0.043343,0.736503,0.346219,0.240829,0.442703,0.540324,1
0.784672,0.993258,0.624273,0.292875,0.213736,0.660852,0.44212,0.20727,0.866363,0.263457,0
0.171299,0.577279,0.179409,0.577919,0.042144,0.136519,0.343396,0.968239,0.51186,0.529642,1
0.733582,0.015796,0.789421,0.121739,0.839792,0.473545,0.408565,0.058594,0.73774,0.582264,0
0.334414,0.800247,0.85675,0.374701,0.133134,0.319717,0.921895,0.853181,0.730694,0.233875,1
0.982742,0.761583,0.941958,0.313591,0.668361,0.963881,0.400919,0.412465,0.807048,0.778054,0
0.383888,0.947464,0.188971,0.301752,0.202214,0.215419,0.065524,0.867874,0.887295,0.511486,1
0.125671,0.653912,0.707956,0.091295,0.02444,0.842904,0.958247,0.316283,0.030115,0.39181,1
0.064312,0.98009,0.65303,0.059531,0.962566,0.936135,0.360682,0.140875,0.393522,0.432226,1
0.137215,0.900598,0.596143,0.974008,0.291455,0.794057,0.962363,0.21818,0.344136,0.697588,1
0.291754,0.749634,0.805798,0.805135,0.253124,0.485399,0.849741,0.28225,0.571413,0.953704,1
0.40249,0.968086,0.56037,0.227057,0.64105,0.044932,0.175037,0.853522,0.447804,0.111845,0
0.734038,0.428613,0.4516,0.175929,0.66831,0.454842,0.590317,0.881247,0.342491,0.418441,1
0.333775,0.625797,0.402811,0.200747,0.799081,0.268192,0.65861,0.641009,0.867986,0.712235,1
0.430564,0.142879,0.034019,0.37389,0.315571,0.694603,0.427767,0.935939,0.067774,0.084065,1
0.64986,0.617761,0.781297,0.249527,0.401741,0.064473,0.178237,0.154865,0.67171,0.605518,0
0.998175,0.600139,0.496999,0.785863,0.4668,0.034149,0.198112,0.643125,0.476395,0.821669,0
0.900468,0.710713,0.55185,0.004182,0.190247,0.839881,0.963109,0.415273,0.241566,0.803698,0
0.51033,0.243132,0.076687,0.379541,0.368472,0.926015,0.939218,0.095009,0.443214,0.665992,0
0.726504,0.141574,0.379701,0.09394,0.379363,0.364233,0.977442,0.42288,0.807541,0.868319,1
0.853889,0.209253,0.706198,0.786024,0.953122,0.098884,0.22073,0.389075,0.627025,0.123828,0
0.557201,0.125374,0.282183,0.936012,0.630057,0.678498,0.570814,0.574742,0.61255,0.819189,1
0.380219,0.561801,0.310833,0.186529,0.380697,0.716239,0.763639,0.131602,0.633426,0.236358,1
0.306126,0.860879,0.411288,0.427246,0.38775,0.0774,0.965993,0.243993,0.021576,0.236899,1
0.267795,0.781798,0.19651,0.636847,0.19794,0.934334,0.936503,0.177794,0.528997,0.841323,1
0.52911,0.607714,0.825568,0.295375,0.672145,0.460453,0.281632,0.382542,0.601192,0.733912,0
