@relation 'Hplane NR 0.1'

@attribute value0 numeric
@attribute value1 numeric
@attribute value2 numeric
@attribute value3 numeric
@attribute value4 numeric
@attribute value5 numeric
@attribute value6 numeric
@attribute value7 numeric
@attribute value8 numeric
@attribute value9 numeric
@attribute label {0,1}

@data
0.654133,0.974575,0.703508,0.3,0.961115,0.932105,0.754338,0.05607,0.223814,0.49702,1
0.133733,0.803252,0.321328,0.120729,0.484954,0.712413,0.515939,0.298587,0.692619,0.310532,0
0.345633,0.713551,0.257248,0.967792,0.579761,0.668937,0.121843,0.241389,0.739016,0.862788,1
0.241839,0.163713,0.060467,0.599822,0.028785,0.488185,0.636699,0.894383,0.185655,0.695701,0
0.7382,0.641796,0.493197,0.840025,0.852085,0.194011,0.22966,0.928313,0.648621,0.92943,1
0.909266,0.270152,0.539671,0.896969,0.850585,0.876431,0.017296,0.533948,0.422993,0.135112,0
0.011246,0.877151,0.355775,0.450927,0.875008,0.936125,0.033308,0.183892,0.495224,0.759891,0
0.547116,0.281517,0.605508,0.803022,0.949221,0.537123,0.741422,0.951379,0.212819,0.353934,1
0.007604,0.036576,0.517278,0.081731,0.370104,0.220324,0.323648,0.158396,0.078098,0.794428,0
0.666707,0.021134,0.152384,0.757486,0.345889,0.076698,0.277432,0.00796,0.194331,0.68,0
0.329328,0.392059,0.423706,0.865079,0.259478,0.164628,0.824396,0.718635,0.999025,0.343079,0
0.598211,0.641274,0.161084,0.610154,0.013479,0.784292,0.925736,0.533277,0.29925,0.944625,1
0.16573,0.106645,0.057447,0.647314,0.993721,0.714466,0.938164,0.583654,0.245026,0.89831,1
0.695465,0.749449,0.01469,0.961607,0.789143,0.926646,0.340685,0.380183,0.5676,0.969696,1
0.994662,0.864977,0.908596,0.428208,0.728465,0.062746,0.185863,0.324934,0.544806,0.474751,0
0.326915,0.771832,0.384062,0.25228,0.888692,0.817312,0.701381,0.122547,0.004281,0.744274,1
0.048981,0.961076,0.585666,0.829402,0.996623,0.714063,0.060551,0.026333,0.389403,0.57273,0
0.183976,0.383602,0.149625,0.950528,0.147217,0.214383,0.803487,0.144272,0.433743,0.833277,0
0.683824,0.477365,0.497133,0.26799,0.77787,0.585883,0.733268,0.159472,0.507093,0.612211,0
0.747038,0.05328,0.578293,0.967783,0.590196,0.345238,0.380842,0.063413,0.098526,0.50539,0
0.020564,0.529828,0.617528,0.073011,0.292604,0.20661,0.732588,0.376976,0.023326,0.411856,0
0.762874,0.859416,0.307193,0.877874,0.880189,0.35464,0.579861,0.874238,0.033861,0.529815,1
0.86749,0.539977,0.566143,0.906603,0.961661,0.388349,0.210222,0.341047,0.396446,0.657245,1
0.293237,0.661257,0.37479,0.544489,0.497216,0.273449,0.599826,0.129849,0.338931,0.573996,1
0.291648,0.886336,0.557577,0.711523,0.759091,0.344505,0.334238,0.301028,0.011706,0.96718,0
0.384235,0.63802,0.236016,0.533465,0.509768,0.367095,0.25671,0.850064,0.260604,0.912419,1
0.994378,0.950212,0.823986,0.085663,0.709327,0.630737,0.531219,0.670522,0.420949,0.696055,1
0.656987,0.728833,0.343265,0.779677,0.136204,0.921054,0.692005,0.247732,0.674723,0.661237,1
0.121325,0.304486,0.145815,0.112593,0.961289,0.990317,0.379578,0.164676,0.883711,0.998121,0
0.228937,0.728947,0.407143,0.364406,0.422876,0.150164,0.271581,0.703356,0.229429,0.370667,0
0.95766,0.379319,0.755912,0.641064,0.336069,0.425409,0.097778,0.201523,0.532162,0.78036,1
0.996445,0.7971,0.608011,0.866639,0.313482,0.976814,0.833435,0.742478,0.963499,0.001099,1
0.176754,0.423691,0.976658,0.58805,0.402553,0.922001,0.080259,0.108545,0.667797,0.353935,1
0.645255,0.059029,0.170525,0.159011,0.452698,0.797554,0.842657,0.296174,0.613071,0.826083,0
0.820165,0.600137,0.798891,0.374192,0.101071,0.839569,0.297249,0.564816,0.733529,0.641593,1
0.290211,0.064393,0.904623,0.44046,0.6464,0.846696,0.970091,0.437112,0.666287,0.805525,1
0.707482,0.89662,0.726952,0.196432,0.616286,0.377886,0.830218,0.50333,0.538178,0.031354,1
0.907964,0.081938,0.531779,0.870149,0.877281,0.29419,0.304479,0.025769,0.833405,0.277632,0
0.273971,0.964959,0.310647,0.941284,0.859459,0.096027,0.574283,0.937301,0.51766,0.810719,1
0.710021,0.971161,0.744645,0.631696,0.266567,0.408341,0.768811,0.456886,0.619155,0.566857,1
0.584627,0.145086,0.633073,0.047594,0.72794,0.680428,0.595164,0.335834,0.466298,0.776778,1
0.068111,0.121162,0.395531,0.477383,0.141382,0.731371,0.020203,0.127835,0.684078,0.437759,0
0.904224,0.576291,0.353448,0.068659,0.879097,0.491271,0.346246,0.063592,0.150164,0.267797,1
0.322554,0.180163,0.211829,0.157578,0.099226,0.543513,0.979587,0.159472,0.027566,0.325371,0
0.329799,0.449461,0.254885,0.332583,0.862382,0.451033,0.964131,0.230281,0.853263,0.693182,0
0.91839,0.386775,0.826663,0.667981,0.700975,0.034902,0.727701,0.30873,0.456434,0.232442,1
0.474082,0.751597,0.621799,0.692063,0.618182,0.83591,0.758019,0.734338,0.402374,0.371331,1
0.298131,0.29646,0.889238,0.508359,0.793366,0.716819,0.690128,0.267743,0.463205,0.345735,0
0.585355,0.441076,0.18491,0.022446,0.68321,0.717318,0.5228,0.688032,0.665969,0.377905,1
0.316159,0.193502,0.586248,0.136179,0.881511,0.425889,0.268186,0.384629,0.911332,0.71361,0
0.652637,0.479114,0.837406,0.379255,0.095044,0.582898,0.578081,0.722918,0.570756,0.242833,1
0.441245,0.59456,0.98874,0.303149,0.95579,0.964859,0.500526,0.958201,0.260801,0.16895,1
0.80409,0.097936,0.554475,0.777129,0.830066,0.867715,0.845712,0.905691,0.970264,0.913248,1
0.833426,0.15869,0.468285,0.123084,0.859639,0.487472,0.486782,0.239255,0.090843,0.835993,1
0.672115,0.380294,0.994724,0.014018,0.135495,0.584982,0.712491,0.924809,0.821221,0.00402,1
0.085717,0.316525,0.635146,0.146028,0.681721,0.971165,0.890087,0.38438,0.198465,0.023711,0
0.431553,0.800879,0.577147,0.897753,0.392617,0.571766,0.055321,0.930746,0.43055,0.608988,1
0.097864,0.082733,0.219478,0.345606,0.762181,0.832089,0.388765,0.762187,0.716189,0.654323,0
0.673338,0.341594,0.642645,0.756395,0.510433,0.877293,0.939549,0.547593,0.2232,0.701541,1
0.771574,0.619369,0.642879,0.919625,0.561412,0.054656,0.217262,0.282623,0.317192,0.50025,1
0.358738,0.676192,0.997129,0.256352,0.322898,0.150302,0.760188,0.455733,0.47988,0.353103,0
0.767654,0.554372,0.599365,0.075715,0.223603,0.227295,0.696578,0.911904,0.850779,0.60647,0
0.124767,0.23267,0.156147,0.729776,0.329006,0.448425,0.675231,0.801998,0.249121,0.497942,0
0.181529,0.187027,0.944137,0.629611,0.94806,0.378377,0.34923,0.918561,0.796248,0.977227,0
0.699649,0.914741,0.892549,0.707969,0.759959,0.437051,0.634632,0.803994,0.533207,0.159866,1
0.971662,0.80667,0.32381,0.949214,0.461147,0.402523,0.953905,0.311061,0.308295,0.453576,1
0.872922,0.689665,0.70652,0.373635,0.128947,0.500193,0.294873,0.955048,0.014771,0.770479,1
0.336559,0.694805,0.999089,0.238607,0.602677,0.085587,0.806174,0.546676,0.787858,0.924159,1
0.931642,0.646637,0.458201,0.988623,0.213078,0.458356,0.731719,0.486504,0.065921,0.45519,1
0.230598,0.938227,0.732063,0.208707,0.281925,0.117601,0.546456,0.959816,0.503317,0.173995,0
0.589728,0.683303,0.447443,0.516586,0.801471,0.730867,0.733544,0.556831,0.426645,0.325772,1
0.291405,0.395567,0.190221,0.590417,0.176512,0.346075,0.207442,0.742282,0.348343,0.113511,0
0.483116,0.191215,0.96905,0.034197,0.934949,0.603526,0.296456,0.52121,0.279249,0.547091,0
0.448904,0.754701,0.386788,0.855314,0.304488,0.903879,0.096136,0.614481,0.733177,0.162638,0
0.6616,0.805832,0.661027,0.714906,0.745457,0.159204,0.536663,0.54587,0.5325,0.614872,1
0.524931,0.869017,0.008199,0.57314,0.875551,0.010177,0.387573,0.754212,0.139304,0.312603,0
0.991197,0.56822,0.335962,0.821284,0.29871,0.744793,0.754119,0.711868,0.764174,0.880487,1
0.985507,0.3585,0.927175,0.419458,0.79409,0.902433,0.887007,0.975907,0.261184,0.714297,1
0.748836,0.864367,0.164027,0.435895,0.704047,0.559146,0.051062,0.099819,0.386354,0.898119,1
0.864808,0.580126,0.143788,0.259717,0.083394,0.144462,0.708998,0.355905,0.451522,0.89018,1
0.631873,0.318116,0.412148,0.580281,0.67894,0.669686,0.249393,0.537258,0.319065,0.153188,0
0.137531,0.384793,0.176853,0.318084,0.720781,0.617193,0.408194,0.15177,0.669131,0.196265,1
0.211942,0.348494,0.867867,0.084035,0.382252,0.741543,0.149091,0.025269,0.331521,0.962642,1
0.332767,0.08072,0.76195,0.413522,0.441449,0.693393,0.218951,0.340302,0.600538,0.279083,1
0.268602,0.254665,0.317805,0.708936,0.005159,0.433452,0.586815,0.755815,0.307706,0.303895,0
0.527588,0.848999,0.19899,0.584303,0.156644,0.104738,0.970445,0.47052,0.246263,0.003945,1
0.530773,0.706784,0.77165,0.433702,0.759725,0.415515,0.425704,0.091727,0.764244,0.609391,1
0.442001,0.070175,0.837203,0.580681,0.626611,0.767295,0.498816,0.717271,0.615018,0.558051,0
0.216652,0.375793,0.518491,0.113554,0.507035,0.845506,0.325312,0.383632,0.520319,0.199893,0
0.904467,0.818589,0.988809,0.909876,0.746509,0.051928,0.2484,0.93794,0.277559,0.289491,1
0.456323,0.601436,0.896878,0.679711,0.62841,0.825821,0.658675,0.601285,0.702177,0.495252,1
0.652938,0.826447,0.544872,0.995167,0.788164,0.09949,0.437433,0.097649,0.880266,0.834287,1
0.395233,0.950154,0.638865,0.514428,0.07561,0.339125,0.684509,0.251053,0.948833,0.525719,1
0.140638,0.168451,0.205849,0.690095,0.38806,0.496894,0.708406,0.730018,0.940259,0.238462,0
0.454234,0.566067,0.344674,0.402629,0.227093,0.603357,0.980167,0.159643,0.179327,0.504801,0
0.312434,0.806661,0.136763,0.792217,0.75393,0.404916,0.062614,0.561562,0.48709,0.265802,0
0.675466,0.734978,0.108333,0.507862,0.418221,0.301985,0.575066,0.827042,0.659271,0.674715,1
0.738832,0.1268,0.541288,0.097533,0.224749,0.261986,0.249587,0.632577,0.677522,0.008059,0
0.590975,0.843846,0.16642,0.297993,0.387563,0.515166,0.475444,0.760683,0.002145,0.023437,1
0.114016,0.185556,0.271963,0.014262,0.871357,0.178658,0.808645,0.245713,0.182664,0.709568,1
0.639036,0.370452,0.731604,0.712463,0.752407,0.477828,0.638548,0.660452,0.660679,0.190591,1
0.804508,0.004551,0.365509,0.113495,0.729841,0.857253,0.171258,0.277689,0.814854,0.2322,1
0.242415,0.878751,0.52939,0.487414,0.620649,0.961415,0.150316,0.02216,0.406807,0.848378,0
0.05683,0.298058,0.448485,0.664864,0.877266,0.724624,0.737439,0.789493,0.221196,0.2286,1
0.471371,0.538868,0.339684,0.022027,0.053433,0.99448,0.515013,0.409333,0.375643,0.610123,0
0.170939,0.746533,0.443201,0.125566,0.793301,0.032456,0.299129,0.132363,0.350645,0.627166,0
0.281332,0.640729,0.469211,0.737159,0.372249,0.964833,0.538404,0.492464,0.879116,0.987936,0
0.916643,0.036433,0.497914,0.542954,0.889855,0.340678,0.80744,0.857344,0.998964,0.257916,1
0.727813,0.32171,0.411957,0.018141,0.900898,0.685628,0.411354,0.596565,0.727697,0.08194,1
0.508058,0.803577,0.082322,0.852845,0.92536,0.891333,0.882092,0.194022,0.178461,0.815118,1
0.933256,0.026764,0.637212,0.500155,0.883825,0.030248,0.84486,0.088221,0.856404,0.915825,1
0.226093,0.239428,0.30647,0.804242,0.372017,0.904655,0.071611,0.018069,0.04547,0.69503,0
0.556515,0.980226,0.245955,0.686142,0.243583,0.70479,0.354997,0.57221,0.613781,0.338217,1
0.743597,0.340305,0.803335,0.417842,0.681284,0.605257,0.696101,0.201678,0.986591,0.123842,1
0.533824,0.256948,0.955711,0.586151,0.859861,0.037012,0.934093,0.791606,0.292559,0.541188,1
0.78034,0.626479,0.239328,0.540503,0.344275,0.01308,0.942779,0.983716,0.879673,0.733674,1
0.134983,0.817224,0.088442,0.248872,0.071498,0.578584,0.642325,0.606857,0.434708,0.980636,0
0.773225,0.238958,0.789791,0.760724,0.270154,0.080085,0.756467,0.327814,0.090113,0.156658,1
0.527285,0.912249,0.118067,0.589906,0.434483,0.356053,0.701453,0.028733,0.497277,0.97372,1
0.309619,0.359864,0.632635,0.141651,0.831147,0.087744,0.384378,0.373452,0.061105,0.947673,1
0.497088,0.839171,0.001584,0.751125,0.125357,0.208103,0.957387,0.059469,0.644924,0.411183,0
0.142657,0.493474,0.183281,0.936942,0.724794,0.230033,0.598804,0.954453,0.952171,0.177723,0
0.313584,0.89518,0.839563,0.278039,0.745668,0.668853,0.255639,0.632079,0.16989,0.275511,0
0.49757,0.45629,0.125753,0.670365,0.34356,0.860461,0.04476,0.913091,0.838521,0.112585,0
0.184844,0.16414,0.915251,0.857986,0.633356,0.344375,0.394437,0.42838,0.857977,0.44067,0
0.415584,0.903476,0.997454,0.287133,0.528371,0.820188,0.305528,0.422737,0.973267,0.38072,0
0.876045,0.664329,0.653605,0.683336,0.07003,0.692208,0.759869,0.848398,0.844619,0.638039,1
0.263711,0.970956,0.215378,0.904261,0.45315,0.608736,0.165633,0.059598,0.475906,0.042343,0
0.767056,0.845949,0.776567,0.583692,0.312184,0.475765,0.289471,0.122479,0.731229,0.788931,1
0.172777,0.95243,0.688573,0.886677,0.872601,0.663559,0.251902,0.978042,0.708778,0.443113,0
0.445495,0.048881,0.625706,0.0839,0.792664,0.786823,0.912155,0.548398,0.802818,0.5666,0
0.694378,0.705051,0.888535,0.415317,0.25777,0.789432,0.256212,0.062386,0.204253,0.442858,1
0.909554,0.38766,0.338612,0.551996,0.844476,0.157934,0.895346,0.595559,0.649524,0.542769,1
0.755218,0.099847,0.485109,0.923974,0.779791,0.542628,0.955499,0.395908,0.313299,0.188227,1
0.018941,0.411989,0.442795,0.678942,0.130446,0.527822,0.612154,0.107259,0.940416,0.630146,0
0.207747,0.564887,0.432311,0.998969,0.811164,0.007939,0.464843,0.159176,0.878708,0.42954,0
0.465653,0.375378,0.491029,0.159436,0.0111,0.673499,0.737964,0.231388,0.55176,0.650214,1
0.81228,0.630325,0.556412,0.80825,0.781956,0.796579,0.827111,0.586124,0.113171,0.942164,0
0.137781,0.945959,0.041686,0.110193,0.186006,0.941295,0.884389,0.508903,0.703958,0.498263,0
0.218244,0.159517,0.908419,0.733802,0.668033,0.880275,0.714394,0.032783,0.620202,0.015798,0
0.75901,0.599494,0.107803,0.220857,0.048298,0.658942,0.105123,0.008319,0.187324,0.738565,1
0.648975,0.613174,0.210297,0.440876,0.200312,0.535841,0.040671,0.435662,0.542156,0.275122,1
0.525014,0.163686,0.929293,0.936931,0.572388,0.635285,0.172675,0.157287,0.421929,0.367365,0
0.451399,0.655469,0.438451,0.854297,0.337452,0.467873,0.645859,0.514901,0.778485,0.008855,0
0.554445,0.765778,0.824903,0.420949,0.473288,0.407063,0.854552,0.515045,0.663956,0.78215,1
0.097556,0.350287,0.130569,0.504377,0.902416,0.861422,0.024879,0.10271,0.615726,0.234661,0
0.612867,0.837123,0.076296,0.344137,0.051553,0.269874,0.552458,0.901662,0.601763,0.425124,0
0.113795,0.813054,0.473461,0.720322,0.135839,0.871746,0.370303,0.361556,0.494097,0.411155,0
0.027457,0.500381,0.538036,0.071684,0.105755,0.918257,0.314805,0.635246,0.53924,0.293487,1
0.841142,0.076338,0.386506,0.120582,0.686047,0.958503,0.199798,0.235157,0.902139,0.123629,1
0.588495,0.534509,0.240434,0.260144,0.706166,0.185231,0.637728,0.568906,0.776411,0.837927,1
0.790603,0.868942,0.956314,0.343855,0.163089,0.905815,0.830577,0.399712,0.468931,0.543052,1
0.644305,0.185082,0.47549,0.225922,0.756895,0.203485,0.895363,0.016897,0.521197,0.945458,1
0.572816,0.257968,0.615034,0.328186,0.712208,0.166887,0.866704,0.213121,0.918161,0.044319,0
0.819454,0.755012,0.597083,0.366846,0.493521,0.926273,0.195139,0.185337,0.553611,0.414592,1
0.405848,0.974068,0.548262,0.921233,0.603908,0.779567,0.073709,0.472065,0.52185,0.707671,1
0.217169,0.1332,0.621965,0.3613,0.68444,0.653383,0.445779,0.937536,0.357478,0.575767,0
0.224313,0.985665,0.549952,0.539038,0.107109,0.004579,0.547489,0.546588,0.738,0.25342,0
0.663165,0.355637,0.971982,0.308513,0.289791,0.427566,0.974896,0.325678,0.72916,0.816529,1
0.003181,0.073566,0.43816,0.462722,0.477148,0.518002,0.019458,0.013402,0.334929,0.703289,0
0.391009,0.440473,0.887097,0.411943,0.465315,0.595867,0.904943,0.062105,0.907872,0.898846,0
0.495118,0.015944,0.467709,0.195031,0.507019,0.01883,0.35874,0.270321,0.669285,0.264639,0
0.03281,0.335961,0.929373,0.522845,0.945554,0.733599,0.577526,0.082537,0.802388,0.087731,0
0.886756,0.86474,0.223677,0.114495,0.249638,0.651986,0.9515,0.262285,0.949114,0.853441,1
0.509677,0.273738,0.489914,0.471582,0.133034,0.129851,0.279586,0.854412,0.083056,0.521985,0
0.66568,0.589253,0.261872,0.990987,0.821936,0.379541,0.102473,0.327708,0.29252,0.246877,1
0.300375,0.088575,0.660761,0.230348,0.460385,0.981117,0.396585,0.862419,0.404396,0.676964,0
0.686885,0.087998,0.723134,0.944692,0.312826,0.103599,0.260699,0.641082,0.991739,0.330399,0
0.680182,0.44524,0.502182,0.650188,0.902432,0.403428,0.076776,0.582904,0.087947,0.895877,1
0.907412,0.291908,0.733928,0.215369,0.345164,0.415518,0.927029,0.0163,0.262736,0.729322,0
0.326987,0.355878,0.534365,0.097369,0.212483,0.536772,0.705061,0.112146,0.991141,0.750704,0
0.801348,0.301355,0.603064,0.487927,0.339691,0.357392,0.22504,0.679522,0.993197,0.363527,1
0.059,0.460427,0.71599,0.264,0.36929,0.205862,0.501044,0.289313,0.696207,0.036313,0
0.08623,0.754128,0.391125,0.436275,0.896443,0.161694,0.533755,0.058021,0.675453,0.808899,0
0.579285,0.448029,0.339066,0.228306,0.613181,0.412168,0.730187,0.612881,0.434604,0.852179,1
0.013335,0.228216,0.383397,0.993711,0.629848,0.99748,0.342396,0.575527,0.140923,0.779403,0
0.998204,0.217726,0.002343,0.249487,0.95839,0.86579,0.697539,0.144733,0.491345,0.441273,1
0.083982,0.670735,0.026792,0.105675,0.425969,0.256249,0.713218,0.46823,0.754726,0.812878,0
0.423228,0.785011,0.522463,0.409217,0.506823,0.53834,0.326761,0.769795,0.683425,0.174325,0
0.737787,0.126602,0.686823,0.245224,0.080564,0.659339,0.949183,0.504904,0.325428,0.153876,1
0.959029,0.622363,0.058065,0.68582,0.503843,0.341828,0.184664,0.978534,0.698862,0.851152,0
0.481287,0.52094,0.6885,0.835248,0.254546,0.756342,0.333512,0.326428,0.239221,0.786774,1
0.085185,0.712556,0.96025,0.80624,0.811915,0.013603,0.399074,0.417642,0.573853,0.379869,0
0.620702,0.641176,0.74332,0.756902,0.743184,0.910642,0.303318,0.640764,0.738912,0.46537,1
0.695182,0.292073,0.020211,0.90522,0.005269,0.201681,0.15129,0.654901,0.384507,0.910991,0
0.712994,0.957449,0.237304,0.511856,0.319801,0.16991,0.976804,0.727908,0.342677,0.826482,1
0.283047,0.413454,0.180404,0.677191,0.054574,0.805274,0.119156,0.772101,0.813692,0.938788,0
0.166432,0.612065,0.841374,0.732482,0.625015,0.663403,0.711238,0.41598,0.710404,0.430958,1
0.468635,0.566696,0.404169,0.4804,0.809791,0.10444,0.195163,0.410126,0.05926,0.49108,0
0.540571,0.376192,0.599467,0.953539,0.737559,0.003077,0.042198,0.535248,0.126927,0.459414,0
0.802967,0.871002,0.224138,0.565177,0.631856,0.521568,0.874128,0.921235,0.59422,0.95311,1
0.7362,0.030655,0.064644,0.08945,0.547506,0.415519,0.597955,0.35837,0.004799,0.948495,1
0.249494,0.269146,0.40973,0.564312,0.14165,0.917093,0.222427,0.318594,0.68735,0.301544,0
0.509968,0.893752,0.40201,0.075969,0.078509,0.657025,0.975969,0.200539,0.737261,0.292302,1
