@relation 'Hplane NR 0.1'

@attribute value0 numeric
@attribute value1 numeric
@attribute value2 numeric
@attribute value3 numeric
@attribute value4 numeric
@attribute value5 numeric
@attribute value6 numeric
@attribute value7 numeric
@attribute value8 numeric
@attribute value9 numeric
@attribute label {0,1}

@data
0.255566,0.080109,0.086369,0.875715,0.184492,0.666748,0.715962,0.348699,0.917863,0.288543,1
0.554769,0.307884,0.500392,0.968821,0.887889,0.061822,0.836113,0.668573,0.006299,0.453815,1
0.706906,0.959182,0.713177,0.768381,0.585748,0.009979,0.879614,0.466589,0.825112,0.809989,1
0.982944,0.873234,0.753892,0.103865,0.681189,0.389751,0.522158,0.165816,0.17474,0.776007,0
0.895122,0.463113,0.343291,0.565311,0.02506,0.729259,0.208301,0.837929,0.079584,0.653646,0
0.105675,0.783145,0.176269,0.2819,0.685605,0.13889,0.327497,0.910567,0.451527,0.763575,0
0.985595,0.214916,0.276311,0.795913,0.983391,0.891479,0.242974,0.269389,0.996775,0.094701,1
0.006927,0.96455,0.490478,0.009862,0.330157,0.467128,0.544377,0.568522,0.794383,0.627978,0
0.78055,0.018115,0.388907,0.105323,0.644439,0.325102,0.544399,0.747962,0.289572,0.448988,1
0.12376,0.714245,0.831813,0.273011,0.367186,0.058436,0.257034,0.138528,0.599487,0.054499,0
0.35004,0.400032,0.769644,0.822087,0.634969,0.843564,0.313002,0.892955,0.747734,0.928644,1
0.315992,0.801035,0.886885,0.450361,0.418484,0.39117,0.689361,0.076527,0.226033,0.189795,0
0.109757,0.645973,0.732817,0.286203,0.151363,0.708765,0.111043,0.81541,0.641587,0.316654,0
0.302586,0.039822,0.777579,0.053906,0.00744,0.874441,0.820045,0.89398,0.712493,0.124921,1
0.749404,0.235612,0.702331,0.486166,0.051378,0.466171,0.246052,0.085477,0.347082,0.586903,1
0.519093,0.046307,0.830422,0.785424,0.256699,0.771067,0.308194,0.796964,0.436428,0.756724,1
0.320965,0.094362,0.688009,0.817705,0.454439,0.253317,0.866542,0.499035,0.33035,0.832636,1
0.455001,0.49088,0.960558,0.476504,0.762659,0.648334,0.35517,0.713975,0.914799,0.542539,1
0.927567,0.484148,0.250046,0.440794,0.285252,0.786769,0.152385,0.245356,0.755192,0.25854,0
0.392955,0.976875,0.362423,0.800255,0.34058,0.042599,0.631302,0.797051,0.844598,0.61719,0
0.543151,0.525728,0.129829,0.767632,0.603021,0.822852,0.372484,0.217422,0.431496,0.84053,0
0.882766,0.934493,0.323242,0.611665,0.700267,0.833695,0.510548,0.623486,0.880757,0.995002,0
0.97254,0.755914,0.213668,0.269237,0.063978,0.67389,0.98576,0.543478,0.948595,0.080617,0
0.81228,0.217786,0.851113,0.164101,0.266417,0.915142,0.775222,0.474241,0.792222,0.389955,1
0.431568,0.890818,0.436451,0.799395,0.780521,0.488341,0.336325,0.042202,0.542756,0.554798,0
0.04443,0.531504,0.157345,0.480789,0.647398,0.043291,0.068408,0.790083,0.244068,0.346268,0
0.053749,0.841934,0.016991,0.761258,0.744324,0.704414,0.269033,0.3009,0.042391,0.458377,0
0.610485,0.528405,0.748014,0.722717,0.579273,0.503505,0.796504,0.220057,0.145722,0.669164,0
0.140466,0.075603,0.389083,0.702638,0.649442,0.671954,0.890055,0.632993,0.961839,0.06144,1
0.168155,0.660276,0.221287,0.153503,0.358234,0.822189,0.154405,0.491402,0.310795,0.681182,0
0.564258,0.538099,0.641559,0.447622,0.127702,0.953366,0.419591,0.815191,0.641239,0.876812,1
0.080127,0.117329,0.934542,0.851022,0.997725,0.468648,0.869952,0.698668,0.167551,0.791657,1
0.316176,0.865163,0.598418,0.458338,0.943947,0.576095,0.951589,0.738553,0.654976,0.533169,0
0.437544,0.835848,0.318442,0.275577,0.4919,0.500411,0.15943,0.272822,0.893315,0.606228,0
0.689401,0.695275,0.484863,0.263903,0.946407,0.784379,0.433051,0.280843,0.998359,0.923579,0
0.660968,0.190649,0.926826,0.729248,0.202169,0.294308,0.657033,0.613611,0.743455,0.503664,1
0.911205,0.026349,0.324258,0.696066,0.49943,0.314492,0.428392,0.822177,0.693746,0.500339,1
0.788727,0.133728,0.955449,0.914912,0.94122,0.563103,0.068803,0.778285,0.788748,0.574295,1
0.602648,0.213067,0.105926,0.935314,0.491129,0.476232,0.800167,0.056129,0.050194,0.278982,1
0.979339,0.470838,0.25602,0.478274,0.337837,0.99013,0.743703,0.720579,0.353096,0.367613,0
0.684489,0.588792,0.243769,0.363936,0.940906,0.381988,0.384332,0.806986,0.029445,0.277315,0
0.560392,0.657149,0.558822,0.759996,0.728328,0.658754,0.875444,0.827755,0.780435,0.07505,0
0.677643,0.937754,0.214047,0.709293,0.06363,0.755128,0.826123,0.63517,0.91863,0.595683,0
0.026778,0.066123,0.862847,0.977878,0.9558,0.24393,0.006119,0.347092,0.367165,0.52833,1
0.934034,0.522348,0.535864,0.453173,0.274068,0.829606,0.617571,0.821531,0.466159,0.020541,0
0.146085,0.534857,0.763054,0.796861,0.803324,0.691744,0.995179,0.168761,0.768245,0.661675,1
0.670276,0.085306,0.071006,0.834254,0.605133,0.952113,0.033322,0.993906,0.463681,0.208862,1
0.801926,0.670994,0.445494,0.57202,0.855031,0.601245,0.170251,0.884127,0.560982,0.112663,0
0.134997,0.023953,0.429401,0.895447,0.744935,0.839029,0.015326,0.385704,0.877408,0.507396,1
0.118096,0.644171,0.280405,0.671094,0.761141,0.911676,0.796289,0.146927,0.253563,0.122541,1
0.119116,0.404723,0.457569,0.223701,0.354497,0.368064,0.332865,0.805639,0.342314,0.565639,1
0.012772,0.782996,0.157403,0.961658,0.177485,0.181012,0.101981,0.750237,0.290081,0.025486,0
0.167338,0.07831,0.315418,0.212827,0.775864,0.887057,0.045947,0.173117,0.087775,0.176556,1
0.779357,0.483925,0.404739,0.726828,0.390665,0.437279,0.490918,0.69357,0.484898,0.728059,1
0.823232,0.951312,0.229104,0.94612,0.84876,0.412267,0.90485,0.538669,0.433076,0.829294,0
0.443417,0.621499,0.566266,0.418517,0.799519,0.840694,0.354256,0.622176,0.887083,0.232971,0
0.010252,0.619038,0.461921,0.06244,0.126388,0.661588,0.414763,0.265311,0.270602,0.097928,0
0.805891,0.308444,0.91885,0.842381,0.546965,0.828156,0.249186,0.311086,0.974689,0.63562,1
0.254856,0.039245,0.214532,0.043994,0.094746,0.45133,0.726719,0.93749,0.555083,0.846983,1
0.74973,0.220081,0.229657,0.09001,0.131911,0.478008,0.735584,0.251172,0.242759,0.092813,0
0.563056,0.748881,0.966667,0.630077,0.855378,0.626257,0.201472,0.355838,0.165435,0.664588,0
0.165957,0.133489,0.993624,0.462098,0.597083,0.655887,0.820848,0.615014,0.237905,0.888044,1
0.955997,0.782483,0.243931,0.070003,0.650962,0.939047,0.909547,0.491698,0.012077,0.226474,0
0.852189,0.771496,0.910251,0.970487,0.6344,0.241944,0.599805,0.711181,0.630739,0.749296,0
0.390466,0.072336,0.621169,0.522902,0.224298,0.155384,0.277201,0.333757,0.223464,0.976214,1
0.238761,0.56631,0.061608,0.887232,0.433986,0.211602,0.563893,0.852798,0.686734,0.334189,0
0.143162,0.067168,0.603586,0.104908,0.485346,0.030132,0.156352,0.464084,0.479968,0.664528,1
0.754764,0.566102,0.310128,0.9982,0.837946,0.062253,0.812756,0.272278,0.950226,0.704229,0
0.060407,0.229151,0.979388,0.759193,0.53693,0.483331,0.891353,0.975482,0.884234,0.153201,1
0.447784,0.54488,0.887686,0.838843,0.130652,0.626527,0.261449,0.223183,0.897685,0.497047,1
0.927089,0.890157,0.37814,0.718755,0.372163,0.356291,0.940572,0.991803,0.216669,0.532881,0
0.72027,0.660817,0.137186,0.40891,0.289697,0.88016,0.971037,0.372817,0.191208,0.095291,0
0.579914,0.404612,0.878274,0.005269,0.57566,0.07558,0.554433,0.48529,0.370253,0.457583,1
0.510651,0.11808,0.462976,0.3678,0.862292,0.553516,0.68131,0.748092,0.499671,0.349225,1
0.253731,0.670539,0.347141,0.793397,0.800534,0.165918,0.347349,0.91163,0.077277,0.542756,0
0.881804,0.923025,0.386508,0.690765,0.354516,0.856773,0.147523,0.039492,0.991148,0.950408,0
0.584,0.628471,0.554748,0.953322,0.89408,0.160745,0.614613,0.466129,0.56504,0.859627,1
0.87518,0.902945,0.528983,0.358193,0.951856,0.861394,0.516863,0.554285,0.812735,0.984806,0
0.131742,0.425774,0.241628,0.637771,0.662187,0.412331,0.840303,0.87136,0.671436,0.670072,1
0.844895,0.035955,0.407307,0.292717,0.157599,0.279341,0.85506,0.032744,0.241617,0.276561,0
0.097826,0.489628,0.064742,0.74007,0.745667,0.024891,0.734002,0.676255,0.981184,0.070864,1
0.142888,0.033047,0.65862,0.569626,0.28143,0.402169,0.211568,0.280071,0.992416,0.828316,1
0.157972,0.993345,0.853373,0.805081,0.625728,0.29267,0.661475,0.162727,0.4931,0.385254,0
0.836073,0.949404,0.784943,0.238939,0.491479,0.805922,0.863742,0.481173,0.330669,0.616978,0
0.187406,0.903134,0.01345,0.380654,0.963429,0.708465,0.175632,0.970611,0.404143,0.542803,0
0.406487,0.401157,0.836986,0.481945,0.896082,0.117659,0.57564,0.680091,0.7469,0.746283,1
0.247906,0.773267,0.327788,0.229679,0.082349,0.972707,0.775806,0.594807,0.510315,0.157101,0
0.852811,0.679683,0.372822,0.389983,0.266049,0.559856,0.20951,0.61429,0.456406,0.051799,0
0.811422,0.419311,0.340692,0.125012,0.109658,0.142421,0.883939,0.959982,0.250183,0.217583,0
0.873782,0.109283,0.40257,0.155503,0.240128,0.522809,0.964394,0.527533,0.9321,0.846576,1
0.768848,0.626971,0.798086,0.116909,0.840782,0.923365,0.602126,0.777808,0.532787,0.612575,0
0.86105,0.169567,0.207703,0.710164,0.002204,0.677123,0.096016,0.756896,0.625645,0.20083,1
0.96863,0.395402,0.618852,0.459584,0.751875,0.678791,0.608922,0.701508,0.847664,0.108688,1
0.890298,0.001303,0.330677,0.085752,0.988584,0.825442,0.810801,0.448963,0.280016,0.9094,1
0.64063,0.563635,0.65433,0.676913,0.569571,0.19372,0.582685,0.922143,0.421149,0.165688,0
0.835757,0.52398,0.203069,0.289079,0.080437,0.539611,0.242869,0.155958,0.237154,0.836487,0
0.443498,0.026509,0.670709,0.684291,0.713485,0.811446,0.225894,0.70117,0.944048,0.017146,1
0.277552,0.371125,0.013933,0.219166,0.045472,0.676177,0.245059,0.134919,0.760945,0.007291,0
0.07674,0.005065,0.24229,0.638052,0.028511,0.663062,0.519576,0.802692,0.591457,0.270578,1
0.734717,0.548092,0.779544,0.309489,0.499183,0.709844,0.568636,0.664565,0.241825,0.251114,1
0.338008,0.607023,0.316996,0.836602,0.627824,0.528879,0.236428,0.436713,0.569918,0.766526,1
0.590503,0.737752,0.565197,0.186586,0.699306,0.269007,0.443196,0.384121,0.250374,0.57734,0
0.387475,0.683237,0.693484,0.211349,0.82915,0.570854,0.620486,0.878461,0.263467,0.207372,0
0.895739,0.386464,0.221577,0.736919,0.989679,0.678837,0.335263,0.296561,0.644418,0.612729,0
0.250422,0.553367,0.344879,0.438532,0.483777,0.810697,0.609199,0.757095,0.628833,0.417798,1
0.580581,0.454907,0.928587,0.600244,0.674994,0.386009,0.823479,0.017018,0.193383,0.816877,1
0.039757,0.388427,0.173882,0.117562,0.231527,0.497359,0.153456,0.788278,0.947988,0.83482,1
0.833989,0.746418,0.980328,0.358227,0.612271,0.906575,0.112649,0.225984,0.857082,0.551363,0
0.641939,0.234803,0.833929,0.570702,0.090972,0.87569,0.398304,0.874857,0.0103,0.636679,1
0.490983,0.795889,0.72371,0.323965,0.467997,0.074026,0.649238,0.86375,0.306741,0.015255,0
0.083819,0.757731,0.863238,0.606171,0.970368,0.147676,0.30101,0.017765,0.947677,0.510697,1
0.642692,0.784744,0.230327,0.343789,0.733096,0.27899,0.160765,0.770392,0.099635,0.055507,0
0.198632,0.837102,0.380423,0.076207,0.373011,0.748701,0.33748,0.218625,0.783949,0.099474,0
0.26665,0.614983,0.302855,0.756465,0.754981,0.203934,0.442024,0.742654,0.302157,0.212646,1
0.217567,0.340285,0.933135,0.372777,0.442376,0.325901,0.252423,0.515025,0.322128,0.218777,0
0.742011,0.139567,0.260355,0.724427,0.281273,0.32796,0.256451,0.146529,0.553141,0.132829,0
0.037409,0.613938,0.477959,0.946895,0.088073,0.857456,0.086663,0.365968,0.87735,0.891288,1
0.837326,0.24762,0.303782,0.830865,0.256782,0.863292,0.599002,0.720251,0.470647,0.216996,0
0.502045,0.172635,0.157014,0.559859,0.645408,0.031179,0.287789,0.345293,0.241434,0.288138,0
0.324774,0.741156,0.187304,0.830384,0.818485,0.210502,0.219295,0.49725,0.371335,0.356158,0
0.468715,0.487511,0.905957,0.810538,0.306559,0.754534,0.347311,0.328437,0.17799,0.859649,1
0.130174,0.657247,0.411706,0.017415,0.391975,0.711595,0.029375,0.526155,0.352051,0.509598,0
0.887247,0.780797,0.271703,0.856477,0.892625,0.680374,0.832262,0.150219,0.80626,0.244646,0
0.682607,0.175819,0.647597,0.652796,0.540373,0.165368,0.694147,0.583827,0.420305,0.426495,1
0.872683,0.051752,0.870433,0.818932,0.683783,0.72397,0.368952,0.041481,0.951501,0.908443,1
0.737189,0.073925,0.779971,0.680457,0.657859,0.3466,0.559303,0.002374,0.786438,0.347094,1
0.812305,0.739396,0.013535,0.205663,0.617071,0.68863,0.420657,0.607305,0.86519,0.702775,0
0.503018,0.292074,0.588031,0.372568,0.369468,0.652159,0.327053,0.138267,0.903866,0.838132,1
0.585855,0.35185,0.36574,0.517786,0.049839,0.250893,0.75498,0.437019,0.912499,0.057126,0
0.347594,0.276322,0.823243,0.666232,0.461791,0.825027,0.433266,0.033735,0.363511,0.51387,1
0.747814,0.866839,0.803668,0.003688,0.105942,0.504876,0.673714,0.270128,0.714033,0.555224,0
0.969458,0.01084,0.762435,0.618401,0.711502,0.619077,0.698704,0.743375,0.915497,0.022362,0
0.658573,0.090149,0.673375,0.577644,0.00595,0.86488,0.113651,0.595298,0.909647,0.538718,1
0.348934,0.945252,0.910422,0.638731,0.198277,0.607589,0.888747,0.844178,0.657069,0.7065,1
0.42516,0.632403,0.27183,0.512168,0.064612,0.29886,0.693751,0.970761,0.654017,0.423849,1
0.007248,0.561515,0.680072,0.822997,0.821632,0.876601,0.048962,0.118348,0.684523,0.418122,0
0.913937,0.102735,0.585387,0.683526,0.333435,0.206672,0.272818,0.318918,0.540865,0.291208,0
0.891987,0.035285,0.91428,0.011449,0.621538,0.885272,0.474187,0.583972,0.955807,0.625714,1
0.907,0.069125,0.334674,0.690634,0.798405,0.783785,0.420103,0.351988,0.537478,0.633818,1
0.654686,0.540134,0.355736,0.849038,0.577034,0.70886,0.403299,0.245732,0.523533,0.50949,1
0.012607,0.509468,0.195789,0.756351,0.963882,0.790862,0.125657,0.913849,0.754971,0.419823,1
0.239931,0.16511,0.985185,0.090772,0.941727,0.941151,0.287877,0.178693,0.327908,0.117702,0
0.587639,0.20776,0.018228,0.841504,0.039513,0.697485,0.108436,0.397558,0.696539,0.208183,0
0.329105,0.748001,0.511583,0.656145,0.462197,0.011984,0.584934,0.089682,0.576418,0.26736,0
0.657792,0.043514,0.413384,0.83289,0.762518,0.556253,0.950612,0.852386,0.639283,0.81502,1
0.214547,0.583214,0.218551,0.420743,0.814988,0.531909,0.455175,0.787407,0.43054,0.423768,0
0.649522,0.913415,0.001495,0.49865,0.046165,0.678246,0.112383,0.982375,0.072381,0.256374,0
0.652317,0.989814,0.780008,0.525387,0.849302,0.086165,0.324508,0.980506,0.674824,0.718906,1
0.724966,0.879646,0.542653,0.918561,0.285926,0.106942,0.362251,0.418165,0.764617,0.330797,0
0.891432,0.210558,0.78758,0.13992,0.289054,0.279577,0.047443,0.421883,0.188788,0.965636,1
0.654331,0.768733,0.312869,0.401517,0.304315,0.190966,0.934594,0.268939,0.21439,0.961056,0
0.620745,0.206651,0.780793,0.39437,0.976854,0.949075,0.243839,0.628179,0.369626,0.673452,1
0.894075,0.203113,0.794305,0.488935,0.19413,0.48155,0.120491,0.964983,0.145165,0.221744,1
0.559006,0.656091,0.369597,0.191685,0.390287,0.462603,0.939528,0.229833,0.311131,0.485125,0
0.510482,0.916064,0.319421,0.305034,0.696263,0.677086,0.195503,0.138867,0.858641,0.325994,0
0.796679,0.105584,0.691102,0.376081,0.095213,0.703207,0.544895,0.276545,0.369802,0.383878,0
0.330458,0.676462,0.721622,0.82574,0.939335,0.26041,0.432711,0.364773,0.665614,0.851588,1
0.066155,0.425339,0.357323,0.404189,0.024697,0.023946,0.261413,0.233905,0.116335,0.565362,0
0.46389,0.26563,0.182647,0.766661,0.327688,0.718452,0.844326,0.035455,0.516872,0.215452,0
0.074189,0.985254,0.51287,0.027587,0.930163,0.146076,0.354885,0.615786,0.722079,0.092314,0
0.495966,0.488634,0.740043,0.290229,0.391881,0.980338,0.315287,0.865851,0.685636,0.701375,1
0.561191,0.950471,0.014662,0.131661,0.141372,0.882011,0.62883,0.457194,0.652619,0.052123,0
0.420727,0.276375,0.118627,0.020604,0.770829,0.081474,0.945044,0.480997,0.387931,0.634737,1
0.574099,0.703452,0.759357,0.436583,0.208839,0.824156,0.610281,0.675785,0.551176,0.768173,1
0.274868,0.411324,0.842164,0.954217,0.980717,0.807674,0.085668,0.45472,0.016088,0.08702,1
0.837769,0.637234,0.805267,0.353336,0.145536,0.969324,0.038788,0.039917,0.974095,0.055843,0
0.478883,0.309478,0.885704,0.049622,0.467675,0.513246,0.531591,0.856309,0.655547,0.922728,0
0.656523,0.693537,0.743964,0.537708,0.462292,0.010215,0.275673,0.266547,0.674391,0.712825,0
0.130393,0.079006,0.744396,0.704358,0.862309,0.590723,0.290698,0.922302,0.994722,0.643078,1
0.915784,0.097094,0.033898,0.809932,0.620612,0.737279,0.537891,0.267055,0.378437,0.606983,1
0.152892,0.889209,0.953239,0.060358,0.608019,0.924848,0.896849,0.634362,0.055483,0.661051,0
0.638364,0.913075,0.244277,0.13627,0.55316,0.337279,0.428392,0.39996,0.949703,0.192829,0
0.936881,0.872474,0.230349,0.220305,0.33949,0.125086,0.857991,0.921376,0.504111,0.926053,0
0.508172,0.780787,0.434472,0.042597,0.841602,0.978153,0.659341,0.161577,0.627235,0.641189,0
0.293205,0.739219,0.289459,0.681642,0.352608,0.557319,0.799426,0.349134,0.412263,0.870588,0
0.970078,0.449157,0.639257,0.081413,0.435114,0.805665,0.059515,0.102896,0.529222,0.533565,0
0.788661,0.376824,0.73428,0.798543,0.840663,0.306631,0.110695,0.094017,0.36254,0.55459,1
0.865988,0.692997,0.700969,0.629398,0.950038,0.725102,0.371254,0.152448,0.686991,0.459368,0
0.977517,0.211011,0.888089,0.369009,0.694996,0.180633,0.214928,0.968331,0.575905,0.043459,1
0.686177,0.855767,0.955793,0.617382,0.014223,0.64422,0.280803,0.744886,0.90745,0.615567,0
0.40838,0.443633,0.93973,0.281558,0.959591,0.888152,0.497474,0.807666,0.080676,0.237936,0
0.409011,0.009864,0.270994,0.705602,0.174908,0.115802,0.373357,0.17311,0.411606,0.716573,0
0.776311,0.311225,0.259877,0.10425,0.165476,0.732643,0.683316,0.697265,0.98169,0.935854,1
0.394428,0.851908,0.812713,0.670939,0.804604,0.651603,0.341689,0.381048,0.586009,0.971478,0
0.562387,0.688007,0.667368,0.771653,0.426069,0.60298,0.553481,0.612564,0.873314,0.185074,0
0.089196,0.67594,0.066636,0.143934,0.082206,0.536745,0.057646,0.678453,0.200732,0.089637,0
0.338046,0.450921,0.608212,0.527203,0.578909,0.829969,0.004196,0.353177,0.5449,0.872052,1
0.828479,0.754097,0.387837,0.272492,0.42678,0.563792,0.479032,0.126283,0.554648,0.484379,0
0.046287,0.553048,0.764719,0.009565,0.11632,0.261742,0.178831,0.40218,0.516131,0.556235,0
0.698128,0.281581,0.80011,0.869153,0.52313,0.115552,0.144028,0.45223,0.923729,0.225586,1
0.507311,0.877827,0.234035,0.988593,0.952561,0.652235,0.984967,0.456259,0.155681,0.739864,0
0.648463,0.489405,0.050747,0.322472,0.134174,0.132225,0.095105,0.500501,0.515809,0.386616,1
0.596348,0.370207,0.371357,0.413856,0.867017,0.091757,0.861878,0.587125,0.971246,0.371688,1
0.212892,0.24384,0.83617,0.419244,0.02907,0.88261,0.794274,0.600195,0.004056,0.221988,1
0.471686,0.465828,0.554893,0.637157,0.891236,0.050167,0.364643,0.836532,0.009399,0.409082,1
