@relation 'Hplane NR 0.1'

@attribute value0 numeric
@attribute value1 numeric
@attribute value2 numeric
@attribute value3 numeric
@attribute value4 numeric
@attribute value5 numeric
@attribute value6 numeric
@attribute value7 numeric
@attribute value8 numeric
@attribute value9 numeric
@attribute label {0,1}

@data
0.609844,0.888253,0.919205,0.601591,0.47396,0.20472,0.325043,0.051632,0.972362,0.802933,1
0.09665,0.16769,0.823815,0.344091,0.910887,0.26624,0.901632,0.129854,0.021195,0.818287,0
0.963679,0.146673,0.033715,0.774225,0.163798,0.612786,0.71979,0.113461,0.333224,0.653969,1
0.623489,0.43589,0.25895,0.479258,0.397488,0.663249,0.30559,0.079683,0.993326,0.751643,1
0.992832,0.96168,0.279443,0.162917,0.223311,0.065037,0.609165,0.907263,0.429318,0.419118,1
0.086953,0.000464,0.941396,0.29355,0.305234,0.368799,0.359723,0.221944,0.718161,0.697633,0
0.886696,0.760988,0.569305,0.52114,0.747078,0.126833,0.858092,0.046601,0.37992,0.724576,1
0.703159,0.371905,0.830225,0.492018,0.660518,0.017043,0.728572,0.231851,0.344689,0.238986,1
0.902391,0.908812,0.750335,0.029655,0.04085,0.490899,0.047148,0.09583,0.696755,0.906527,1
0.175704,0.201824,0.370254,0.49581,0.557963,0.309053,0.540947,0.258205,0.767104,0.643322,0
0.646868,0.465174,0.275229,0.618806,0.880821,0.123219,0.783991,0.290065,0.85524,0.084096,0
0.021554,0.688538,0.396913,0.066332,0.860742,0.940887,0.094453,0.889929,0.945471,0.285487,0
0.405102,0.847855,0.255239,0.371779,0.249661,0.36649,0.431925,0.855232,0.286467,0.758359,0
0.140652,0.378083,0.308887,0.71646,0.025039,0.103242,0.959849,0.345768,0.978478,0.384008,0
0.691188,0.65024,0.627884,0.629729,0.520405,0.730849,0.454763,0.167011,0.063673,0.841429,1
0.050307,0.366965,0.06887,0.008067,0.834819,0.591856,0.736054,0.282347,0.573174,0.763116,1
0.471296,0.462684,0.297132,0.085255,0.163717,0.553602,0.235079,0.211287,0.455922,0.009564,0
0.063016,0.370271,0.139285,0.016495,0.617223,0.459833,0.709608,0.292346,0.849651,0.483022,1
0.303492,0.435355,0.940173,0.275001,0.164322,0.12581,0.289059,0.952919,0.522787,0.568084,0
0.666033,0.342622,0.181897,0.369584,0.358423,0.478217,0.953079,0.863713,0.408157,0.595653,1
0.736101,0.63585,0.064418,0.764216,0.858611,0.89547,0.02925,0.213113,0.48129,0.417095,1
0.638575,0.647177,0.709559,0.917786,0.531224,0.430051,0.2728,0.076146,0.917627,0.281856,1
0.935769,0.863325,0.145018,0.988404,0.882587,0.526572,0.780421,0.473357,0.931585,0.319676,1
0.669646,0.78744,0.655697,0.117527,0.664244,0.552477,0.993918,0.854287,0.405923,0.850203,1
0.252951,0.706789,0.161877,0.865593,0.810309,0.211421,0.898081,0.193963,0.740165,0.196616,0
0.433301,0.462745,0.98184,0.141575,0.91685,0.102651,0.590476,0.820533,0.155958,0.211858,0
0.176018,0.42935,0.446978,0.495025,0.892205,0.081349,0.389915,0.025424,0.923183,0.861082,0
0.466053,0.639693,0.825883,0.487457,0.48762,0.270655,0.625713,0.822317,0.97629,0.500389,1
0.201474,0.373353,0.788451,0.406494,0.766701,0.908831,0.935584,0.062196,0.56961,0.215312,0
0.356536,0.89527,0.52049,0.346193,0.835342,0.378646,0.044255,0.546537,0.64003,0.423959,0
0.514385,0.510804,0.450981,0.812886,0.185283,0.532766,0.21305,0.72388,0.369943,0.636459,0
0.281015,0.044082,0.158565,0.260313,0.370028,0.216563,0.539874,0.616957,0.568514,0.886143,0
0.136244,0.710711,0.132155,0.545495,0.220787,0.706503,0.180945,0.231322,0.23703,0.589358,1
0.795658,0.340344,0.543737,0.507972,0.159102,0.16397,0.583458,0.574983,0.315516,0.933973,1
0.117449,0.491709,0.346423,0.3096,0.017038,0.455116,0.289377,0.081762,0.771395,0.357907,0
0.266203,0.651563,0.762066,0.72772,0.856677,0.324326,0.655011,0.219213,0.884319,0.418446,0
0.730298,0.956432,0.657761,0.084888,0.700929,0.009168,0.728971,0.380068,0.36283,0.507914,1
0.315586,0.371604,0.055347,0.162455,0.519645,0.177897,0.693824,0.292856,0.787472,0.893699,0
0.932309,0.254434,0.979592,0.108951,0.666479,0.647155,0.665769,0.091698,0.749159,0.208845,1
0.991427,0.10457,0.08599,0.803877,0.880323,0.754164,0.458514,0.463483,0.827335,0.12372,0
0.230917,0.203019,0.181342,0.218544,0.592121,0.201121,0.813409,0.126097,0.230668,0.214352,0
0.653479,0.918828,0.006437,0.097874,0.389132,0.329351,0.131889,0.562921,0.243991,0.043878,1
0.575539,0.333902,0.223494,0.528524,0.156256,0.675824,0.378623,0.728583,0.66906,0.973544,1
0.747344,0.265367,0.636393,0.37323,0.663114,0.133442,0.396375,0.656311,0.61256,0.52087,1
0.080152,0.344571,0.185811,0.213045,0.58435,0.339924,0.064703,0.280393,0.001056,0.627822,0
0.622143,0.231635,0.965292,0.450071,0.350972,0.083303,0.075268,0.053602,0.18942,0.73661,0
0.622099,0.408838,0.784753,0.304871,0.471155,0.772304,0.6255,0.268658,0.726125,0.237852,0
0.619422,0.209168,0.914655,0.677211,0.25977,0.324421,0.98694,0.304755,0.602722,0.012776,0
0.605978,0.985203,0.683216,0.418611,0.012969,0.777243,0.001879,0.299969,0.466666,0.339052,0
0.022705,0.123612,0.458381,0.652654,0.405918,0.980926,0.408279,0.39387,0.698267,0.218891,0
0.39757,0.124965,0.352247,0.0149,0.954986,0.122316,0.339057,0.158445,0.577461,0.655077,0
0.765988,0.934856,0.318856,0.090662,0.761411,0.638536,0.541333,0.996562,0.793464,0.251137,0
0.030795,0.272475,0.19499,0.378528,0.136872,0.258624,0.908543,0.098321,0.634434,0.215308,0
0.415336,0.034734,0.911667,0.747586,0.210148,0.030165,0.478996,0.2462,0.631862,0.716985,0
0.042328,0.112937,0.968241,0.390831,0.748075,0.830265,0.738537,0.085081,0.452202,0.054194,0
0.795368,0.489192,0.126159,0.629854,0.766622,0.610474,0.848892,0.839693,0.554394,0.706203,1
0.612983,0.055566,0.644526,0.455411,0.790225,0.249952,0.265518,0.52622,0.743665,0.699214,0
0.62284,0.752726,0.999887,0.043483,0.749057,0.822169,0.641128,0.054395,0.264557,0.558854,1
0.103973,0.757608,0.413585,0.632502,0.40395,0.406164,0.846567,0.035245,0.064808,0.47581,0
0.629518,0.459615,0.33368,0.688703,0.076336,0.0591,0.891868,0.270651,0.350664,0.207748,0
0.797167,0.468261,0.353037,0.481026,0.26144,0.094526,0.739614,0.66757,0.906156,0.980291,1
0.771648,0.424002,0.594434,0.639622,0.521911,0.212553,0.90514,0.511868,0.233389,0.409002,1
0.91683,0.995058,0.764712,0.498504,0.792769,0.881887,0.348156,0.292496,0.112949,0.567376,1
0.038612,0.879379,0.488585,0.89711,0.48732,0.291114,0.036354,0.83993,0.056888,0.396526,0
0.23424,0.130905,0.037609,0.421361,0.789888,0.157373,0.653308,0.970322,0.130787,0.498915,1
0.993623,0.224032,0.388718,0.515832,0.614918,0.227773,0.849871,0.343379,0.702415,0.191237,1
0.533967,0.531741,0.668871,0.981638,0.456055,0.637292,0.008359,0.743974,0.455639,0.837558,0
0.891455,0.67987,0.335076,0.323845,0.835666,0.401353,0.386406,0.248339,0.953059,0.571871,1
0.299508,0.080027,0.038948,0.935212,0.739158,0.195618,0.849529,0.061973,0.240145,0.949189,0
0.214764,0.691548,0.53378,0.558714,0.449512,0.493575,0.730207,0.167593,0.277637,0.448774,0
0.523996,0.190223,0.159716,0.991692,0.16479,0.657542,0.425506,0.450361,0.589982,0.166875,1
0.583659,0.2006,0.280332,0.053694,0.101005,0.754344,0.25075,0.269172,0.116465,0.185668,0
0.814905,0.243064,0.687277,0.294395,0.49011,0.685248,0.807032,0.591025,0.941328,0.866126,1
0.697485,0.941776,0.20626,0.374491,0.744099,0.146488,0.209107,0.36163,0.0372,0.48097,1
0.865005,0.053869,0.409043,0.348376,0.290137,0.372407,0.495626,0.002921,0.921231,0.476022,1
0.556629,0.56928,0.201543,0.112218,0.933056,0.817882,0.355705,0.686649,0.23432,0.419836,1
0.519198,0.548922,0.151249,0.27552,0.003925,0.912257,0.814511,0.344798,0.839766,0.596577,1
0.745159,0.425735,0.284561,0.083792,0.665952,0.576831,0.953817,0.568853,0.180256,0.329357,1
0.841116,0.096405,0.890205,0.870365,0.009047,0.990547,0.214917,0.745461,0.743323,0.26496,0
0.01761,0.243429,0.834394,0.807707,0.647682,0.593332,0.427799,0.308504,0.633516,0.707116,0
0.050643,0.420475,0.631967,0.972505,0.113199,0.02358,0.457171,0.271926,0.418378,0.592292,0
0.643901,0.495083,0.165872,0.543885,0.9794,0.893543,0.186133,0.84897,0.231992,0.524443,1
0.950231,0.600979,0.269404,0.695371,0.418985,0.552485,0.512016,0.896041,0.304812,0.726849,1
0.11053,0.771571,0.986703,0.435052,0.787479,0.340609,0.683164,0.877414,0.815165,0.386284,0
0.853491,0.546747,0.859209,0.708075,0.108029,0.450905,0.761183,0.483402,0.300977,0.454268,1
0.039273,0.148802,0.014208,0.873716,0.530459,0.11213,0.244238,0.270505,0.566465,0.895177,0
0.588081,0.878651,0.494355,0.615627,0.456573,0.922922,0.638409,0.054164,0.864406,0.60524,1
0.799869,0.105982,0.68061,0.425359,0.21386,0.129352,0.2007,0.078641,0.985774,0.70504,0
0.208978,0.141533,0.438748,0.330702,0.466073,0.735728,0.154547,0.214603,0.506968,0.473666,0
0.416452,0.097308,0.295307,0.525391,0.819452,0.396856,0.987391,0.780177,0.677243,0.865864,0
0.704234,0.241484,0.114542,0.019567,0.531128,0.935759,0.2584,0.536517,0.074018,0.866456,0
0.530284,0.159118,0.348492,0.023172,0.340093,0.822004,0.959139,0.195812,0.971369,0.238474,0
0.160655,0.819707,0.279027,0.706805,0.424667,0.661281,0.184449,0.544785,0.834153,0.82656,1
0.672279,0.783948,0.594456,0.945541,0.984114,0.370443,0.002412,0.475796,0.201833,0.685521,1
0.797698,0.445771,0.738686,0.522092,0.969314,0.625172,0.071533,0.632852,0.245369,0.489406,1
0.462682,0.931,0.681632,0.384046,0.208216,0.379177,0.805798,0.538548,0.697689,0.22903,1
0.262636,0.267184,0.605091,0.489665,0.975093,0.147167,0.350109,0.129303,0.100053,0.405083,0
0.296912,0.590185,0.304198,0.579008,0.887914,0.40748,0.709798,0.468029,0.112368,0.351716,0
0.89733,0.643501,0.655803,0.992888,0.492025,0.326579,0.418678,0.819613,0.235375,0.291841,1
0.396601,0.492539,0.18101,0.172555,0.32251,0.201712,0.8526,0.899379,0.814932,0.985755,1
0.059064,0.847362,0.632206,0.646257,0.161712,0.793881,0.807277,0.589383,0.273375,0.120309,0
0.891239,0.94037,0.545745,0.297244,0.432686,0.803741,0.633904,0.584753,0.754282,0.488616,1
0.466699,0.433851,0.255326,0.076841,0.826538,0.737603,0.513844,0.490829,0.549539,0.196651,0
0.737334,0.547515,0.895226,0.727401,0.377414,0.525967,0.802994,0.697166,0.470106,0.025962,1
0.907153,0.524338,0.927361,0.427792,0.851395,0.531554,0.338578,0.607797,0.752057,0.553701,1
0.46289,0.970506,0.495488,0.481162,0.801585,0.849792,0.922022,0.477369,0.938233,0.735343,1
0.192181,0.732166,0.765538,0.48659,0.310163,0.288239,0.399404,0.063736,0.331781,0.847605,0
0.406721,0.7301,0.994684,0.178315,0.642407,0.466724,0.776054,0.443581,0.09895,0.180404,1
0.00965,0.136924,0.612287,0.702895,0.383114,0.082216,0.297432,0.32592,0.330322,0.022069,0
0.607091,0.372921,0.330332,0.883432,0.307553,0.704762,0.15666,0.693225,0.069419,0.898513,0
0.111974,0.634198,0.570919,0.050586,0.627221,0.300253,0.432173,0.762702,0.751044,0.086099,0
0.015904,0.351551,0.451219,0.440637,0.908483,0.063043,0.070108,0.90086,0.071907,0.102109,0
0.322698,0.319757,0.55685,0.85445,0.366811,0.986058,0.078733,0.755392,0.053939,0.460658,0
0.586534,0.7496,0.096243,0.953593,0.453053,0.87074,0.198622,0.928553,0.192986,0.058742,1
