@relation 'Hplane NR 0.1'

@attribute value0 numeric
@attribute value1 numeric
@attribute value2 numeric
@attribute value3 numeric
@attribute value4 numeric
@attribute value5 numeric
@attribute value6 numeric
@attribute value7 numeric
@attribute value8 numeric
@attribute value9 numeric
@attribute label {0,1}

@data
0.698225,0.722201,0.407827,0.680256,0.773058,0.770253,0.230481,0.420203,0.745464,0.027068,0
0.128885,0.917591,0.4039,0.52423,0.525054,0.97793,0.375298,0.579956,0.41788,0.685512,1
0.255706,0.824354,0.740892,0.323544,0.584797,0.180592,0.379545,0.070208,0.139096,0.603272,0
0.795417,0.059101,0.849577,0.148545,0.910067,0.386163,0.153017,0.364502,0.34407,0.633918,0
0.414963,0.756903,0.341344,0.15374,0.434105,0.008824,0.894028,0.322164,0.26885,0.490604,0
0.245898,0.861456,0.78986,0.479712,0.529106,0.594966,0.048519,0.605245,0.181235,0.061223,0
0.34801,0.836723,0.148942,0.590339,0.407268,0.611516,0.844385,0.105162,0.551814,0.476272,0
0.573049,0.980789,0.988951,0.666954,0.881629,0.4738,0.785381,0.942414,0.176351,0.45132,1
0.907126,0.053643,0.568808,0.339648,0.774313,0.323815,0.61165,0.579758,0.816907,0.240079,0
0.09283,0.359414,0.097263,0.122565,0.224648,0.373335,0.885645,0.007899,0.881303,0.809525,1
0.005218,0.340534,0.06254,0.149085,0.661763,0.330763,0.323457,0.508869,0.579295,0.60035,0
0.7874,0.574002,0.854839,0.879893,0.771956,0.917477,0.772045,0.780622,0.304984,0.705687,1
0.193581,0.199829,0.12089,0.244745,0.519055,0.229155,0.256122,0.98291,0.169292,0.326199,0
0.698307,0.628376,0.991489,0.631882,0.848856,0.806233,0.36457,0.494053,0.435417,0.968129,1
0.366,0.516618,0.031568,0.76172,0.812698,0.449722,0.875138,0.706113,0.97438,0.274408,1
0.159539,0.311405,0.613501,0.892268,0.718111,0.840635,0.506542,0.477562,0.464473,0.853343,1
0.521645,0.857982,0.019129,0.643101,0.298535,0.649455,0.246332,0.278341,0.446253,0.677314,0
0.120546,0.305551,0.576751,0.866602,0.205808,0.450762,0.67446,0.654106,0.093222,0.051705,0
0.796584,0.011388,0.015989,0.072869,0.286557,0.329145,0.77271,0.368698,0.131611,0.976749,1
0.66067,0.779804,0.60446,0.386515,0.186724,0.526928,0.295566,0.338111,0.681073,0.981864,1
0.675279,0.846871,0.282588,0.211206,0.392863,0.124481,0.550634,0.35259,0.85383,0.459415,0
0.765873,0.745613,0.866086,0.6032,0.140106,0.638517,0.510778,0.469606,0.876655,0.161512,0
0.028333,0.809463,0.550633,0.408397,0.911961,0.929246,0.985924,0.742187,0.95119,0.677601,1
0.67433,0.781546,0.354543,0.91059,0.58182,0.711373,0.140983,0.876036,0.458015,0.417726,1
0.588364,0.886881,0.441677,0.390865,0.878728,0.852678,0.114151,0.30814,0.392999,0.901818,0
0.82834,0.966728,0.14497,0.737123,0.609242,0.777804,0.257424,0.956913,0.762411,0.764392,0
0.05856,0.018928,0.706779,0.383447,0.723323,0.943958,0.992921,0.725343,0.744367,0.424483,1
0.260495,0.244354,0.08007,0.81739,0.323181,0.022814,0.721049,0.927639,0.235369,0.438552,1
0.616038,0.148929,0.367654,0.112189,0.270238,0.790768,0.562688,0.309512,0.87835,0.168141,1
0.804892,0.4446,0.562014,0.625465,0.893492,0.639309,0.301286,0.644335,0.781501,0.009547,0
0.026653,0.155076,0.573431,0.348867,0.66158,0.008132,0.127891,0.527797,0.714687,0.908774,1
0.173458,0.641445,0.510073,0.952227,0.497658,0.086948,0.276542,0.553524,0.184149,0.473809,0
0.336937,0.283161,0.063637,0.03374,0.214772,0.954084,0.214225,0.212391,0.594986,0.643257,0
0.232134,0.427558,0.96912,0.727876,0.798311,0.639913,0.12593,0.936467,0.733384,0.836692,1
0.46109,0.714616,0.452425,0.521516,0.926323,0.69452,0.24275,0.537451,0.467678,0.688053,0
0.660437,0.293524,0.930717,0.567076,0.317474,0.460854,0.378526,0.242191,0.833113,0.663317,1
0.56178,0.412966,0.846047,0.878061,0.741152,0.744776,0.207261,0.222662,0.996562,0.972674,1
0.641636,0.121285,0.634715,0.941615,0.482495,0.251154,0.791399,0.416831,0.187307,0.977947,1
0.753806,0.996989,0.662133,0.89458,0.620357,0.21427,0.370888,0.548403,0.911896,0.721973,1
0.481762,0.88241,0.655411,0.926035,0.608225,0.447551,0.474667,0.141082,0.828526,0.459674,0
0.231747,0.060927,0.512706,0.298469,0.166215,0.502972,0.153405,0.734907,0.498297,0.793272,1
0.417748,0.028937,0.722035,0.287771,0.368742,0.975395,0.087211,0.696534,0.860278,0.640183,1
0.152808,0.862799,0.361569,0.834607,0.608017,0.592281,0.445821,0.640027,0.575472,0.052563,0
0.59004,0.366605,0.663488,0.848229,0.095319,0.953315,0.333557,0.226462,0.148359,0.535385,0
0.135948,0.010083,0.943181,0.281507,0.860406,0.444465,0.718523,0.377127,0.240991,0.279697,0
0.488677,0.412224,0.411792,0.823498,0.091624,0.491826,0.503697,0.123405,0.855561,0.968496,0
0.402542,0.141302,0.211297,0.627948,0.144179,0.107813,0.0499,0.024812,0.267603,0.105031,0
0.700802,0.413425,0.341706,0.501601,0.232968,0.968496,0.606751,0.378581,0.861385,0.56189,1
0.252355,0.314341,0.515639,0.62761,0.326192,0.866901,0.121057,0.430321,0.649704,0.079738,0
0.108633,0.415214,0.853408,0.186099,0.538097,0.385501,0.707694,0.035521,0.950832,0.800841,0
0.819511,0.788425,0.785517,0.235336,0.268286,0.331813,0.985067,0.972678,0.641356,0.844068,1
0.718445,0.408242,0.198071,0.149606,0.018569,0.33881,0.4531,0.195344,0.48854,0.23614,1
0.022044,0.658654,0.519017,0.553589,0.237135,0.608616,0.755636,0.722318,0.247325,0.589675,0
0.963532,0.940023,0.14701,0.047271,0.211178,0.567177,0.233981,0.959923,0.520936,0.116299,1
0.717212,0.342406,0.23094,0.603531,0.377399,0.625045,0.990183,0.208064,0.274626,0.14425,0
0.958375,0.073887,0.109234,0.095984,0.623188,0.159533,0.688509,0.29547,0.810825,0.058391,1
0.86267,0.869619,0.765759,0.901875,0.361963,0.598273,0.161982,0.823906,0.931504,0.726287,1
0.319346,0.129528,0.731752,0.92003,0.66877,0.973108,0.96247,0.327944,0.443406,0.514551,1
0.823589,0.273703,0.757119,0.130833,0.959422,0.314528,0.733464,0.807841,0.576359,0.331782,1
0.060617,0.034043,0.295588,0.650209,0.633557,0.077835,0.077268,0.616949,0.618894,0.926678,0
0.683584,0.911654,0.10403,0.035168,0.407879,0.291943,0.880035,0.64486,0.315752,0.76982,1
0.341791,0.965508,0.624196,0.338716,0.974324,0.227301,0.788477,0.681327,0.68911,0.023368,0
0.53393,0.136566,0.648436,0.211648,0.581536,0.378384,0.824003,0.807229,0.075914,0.148208,1
0.824998,0.132236,0.398572,0.724861,0.302131,0.783417,0.931243,0.391561,0.13012,0.270117,1
0.410999,0.228589,0.833906,0.937329,0.371093,0.444094,0.488185,0.065524,0.663333,0.599762,1
0.256754,0.372159,0.199454,0.968162,0.558133,0.651201,0.901736,0.678392,0.266102,0.16754,0
0.365059,0.018166,0.853245,0.226378,0.773446,0.638897,0.787689,0.2607,0.379746,0.953989,1
0.238709,0.618171,0.041006,0.399465,0.920718,0.056516,0.065114,0.701139,0.247027,0.652811,0
0.505514,0.845455,0.85372,0.762858,0.699773,0.071368,0.297723,0.008062,0.907005,0.825471,0
0.947411,0.587354,0.720637,0.907225,0.788952,0.736218,0.758579,0.348968,0.829369,0.121993,1
0.909695,0.273418,0.058156,0.288358,0.038324,0.597542,0.998812,0.078391,0.430803,0.019461,0
0.21045,0.128236,0.283579,0.963981,0.423379,0.523796,0.725901,0.722975,0.306136,0.047525,1
0.954109,0.50473,0.013916,0.493027,0.534461,0.448816,0.868007,0.796686,0.609015,0.263283,1
0.448289,0.861908,0.728718,0.472274,0.853108,0.043804,0.196882,0.284578,0.956933,0.66073,1
0.504249,0.415011,0.957135,0.510318,0.468925,0.910635,0.44251,0.347861,0.316002,0.290469,0
0.890633,0.706066,0.821102,0.156366,0.660813,0.142158,0.401559,0.423766,0.699904,0.105305,0
0.151493,0.034294,0.809337,0.116168,0.181929,0.317313,0.167344,0.958662,0.943689,0.752117,1
0.697118,0.626943,0.131994,0.387393,0.237319,0.478613,0.038049,0.752292,0.734807,0.670925,1
0.024779,0.893298,0.122197,0.369231,0.179186,0.475976,0.882332,0.197852,0.104002,0.223203,1
0.534891,0.468413,0.38468,0.396783,0.718425,0.83049,0.366671,0.834502,0.649851,0.082341,0
0.718158,0.623859,0.479054,0.986552,0.348324,0.202724,0.89779,0.942826,0.708713,0.986415,1
0.737726,0.659505,0.355535,0.301447,0.513824,0.177206,0.82434,0.974449,0.59764,0.06849,1
0.004367,0.303849,0.155712,0.900235,0.303951,0.414843,0.733757,0.315943,0.411752,0.674,0
0.171255,0.254118,0.096412,0.207235,0.842661,0.339085,0.565258,0.449868,0.291432,0.774255,0
0.510551,0.20026,0.447212,0.598808,0.163514,0.360771,0.150735,0.979105,0.42907,0.418482,0
0.273852,0.927081,0.996836,0.301096,0.080718,0.474222,0.230009,0.081636,0.093428,0.790709,1
0.145215,0.864929,0.3187,0.266589,0.726971,0.234614,0.394464,0.60603,0.180955,0.531099,0
0.544282,0.079683,0.849241,0.897609,0.335763,0.671979,0.505404,0.359497,0.097698,0.042948,0
0.59784,0.351711,0.079951,0.795613,0.687339,0.609624,0.196561,0.354843,0.107661,0.116464,0
0.293855,0.324702,0.901739,0.918592,0.662123,0.828281,0.884627,0.004324,0.431086,0.087446,0
0.289085,0.235973,0.484465,0.67189,0.010025,0.849257,0.386511,0.884082,0.565808,0.771951,0
0.038676,0.140446,0.715806,0.252296,0.440579,0.241875,0.463648,0.595789,0.938318,0.79139,0
0.654472,0.453103,0.062564,0.49217,0.026058,0.422573,0.227438,0.359865,0.505851,0.017999,0
0.205964,0.477726,0.53883,0.540638,0.414444,0.411293,0.377134,0.972841,0.927697,0.941584,1
0.753504,0.433337,0.446171,0.400825,0.488382,0.231426,0.839076,0.040792,0.696986,0.016314,0
0.308767,0.66545,0.907945,0.917372,0.199047,0.57045,0.606489,0.832103,0.833875,0.583536,1
0.2523,0.719409,0.537413,0.923247,0.888943,0.587613,0.268331,0.654623,0.772444,0.286198,0
0.126013,0.885183,0.672046,0.028954,0.405603,0.659365,0.636975,0.42091,0.193367,0.149932,0
0.365925,0.632964,0.428814,0.902882,0.92857,0.443804,0.232696,0.435995,0.183679,0.876222,0
0.858909,0.177135,0.566237,0.565494,0.386835,0.175485,0.941613,0.990721,0.735259,0.352739,1
0.743861,0.777282,0.065872,0.50277,0.975435,0.445701,0.10808,0.681392,0.156567,0.431645,0
0.27438,0.560243,0.068208,0.354998,0.570054,0.245106,0.578397,0.182052,0.518124,0.338169,0
0.495706,0.531967,0.22289,0.536182,0.006747,0.930788,0.070658,0.979897,0.570201,0.542407,0
0.705385,0.691453,0.231842,0.599638,0.430768,0.283986,0.043881,0.823931,0.618954,0.672673,1
0.482358,0.145379,0.675116,0.922358,0.956738,0.875506,0.949462,0.288646,0.674302,0.72336,1
0.792868,0.79559,0.833409,0.643495,0.326496,0.125656,0.256736,0.599584,0.196585,0.089406,1
0.34069,0.032949,0.005893,0.741989,0.637435,0.886339,0.108539,0.057531,0.084818,0.01575,1
0.796794,0.484095,0.987953,0.089995,0.155207,0.947913,0.664157,0.96242,0.447533,0.05646,1
0.806211,0.385607,0.770888,0.627997,0.565519,0.464628,0.863794,0.02904,0.295076,0.869557,1
0.159186,0.973754,0.751559,0.896386,0.257463,0.935858,0.029304,0.880569,0.728208,0.979759,0
0.851868,0.78582,0.469899,0.759812,0.57489,0.500675,0.811482,0.181984,0.149388,0.224058,1
0.042911,0.155426,0.124368,0.059981,0.900651,0.833501,0.947788,0.928503,0.379111,0.426196,0
0.668317,0.998573,0.6975,0.312223,0.856448,0.595044,0.000167,0.661975,0.176135,0.436104,1
0.026939,0.358941,0.048342,0.937142,0.267045,0.591228,0.593228,0.97466,0.046916,0.851555,0
0.141285,0.401029,0.884488,0.363075,0.919141,0.03793,0.907396,0.644806,0.486512,0.350546,0
0.48937,0.558402,0.616873,0.933586,0.056333,0.520878,0.561164,0.87985,0.219938,0.776779,1
0.763372,0.739517,0.723088,0.285777,0.580909,0.857637,0.63981,0.516867,0.015237,0.401976,1
0.070132,0.372954,0.470089,0.553285,0.67864,0.522313,0.839967,0.884761,0.293569,0.253331,0
0.41428,0.374051,0.734236,0.700191,0.116593,0.228552,0.83432,0.954006,0.728195,0.041755,0
0.436837,0.465105,0.485905,0.510105,0.064372,0.248781,0.468104,0.371607,0.872925,0.712344,0
0.11109,0.512851,0.347325,0.275258,0.72281,0.415281,0.509511,0.311814,0.88588,0.276032,0
0.877257,0.970383,0.641826,0.122686,0.829228,0.133757,0.319972,0.47442,0.574964,0.945045,0
0.28124,0.231408,0.353411,0.979011,0.665846,0.95329,0.847258,0.105827,0.142773,0.619688,0
0.619919,0.690315,0.14104,0.873676,0.123849,0.127688,0.003767,0.737272,0.235554,0.82486,0
0.00869,0.435396,0.055828,0.293838,0.070165,0.758659,0.541065,0.267507,0.248198,0.452013,0
0.282264,0.806369,0.841403,0.058833,0.927711,0.443389,0.646489,0.055028,0.627367,0.43847,0
0.354336,0.530787,0.795969,0.106918,0.172714,0.838479,0.843955,0.680225,0.135687,0.965369,1
0.08643,0.363414,0.485556,0.100593,0.958414,0.428501,0.774992,0.124376,0.109211,0.223792,0
0.151613,0.846217,0.075177,0.196773,0.609184,0.080597,0.362465,0.38551,0.83365,0.826801,0
0.696169,0.024683,0.6332,0.495692,0.636498,0.155712,0.32725,0.764529,0.091523,0.119783,1
0.92389,0.888434,0.019853,0.276413,0.277849,0.222933,0.114753,0.945125,0.209721,0.697923,1
0.226794,0.53833,0.876997,0.970862,0.342382,0.434814,0.457042,0.1598,0.586135,0.121055,0
0.225676,0.774539,0.768719,0.543,0.993916,0.054663,0.966189,0.28532,0.033839,0.003372,0
0.018449,0.697337,0.07848,0.719852,0.918994,0.829481,0.536011,0.610496,0.027107,0.90922,0
0.073826,0.542067,0.308295,0.00868,0.674304,0.152248,0.227608,0.02388,0.990865,0.583185,0
0.743513,0.797633,0.965616,0.392294,0.510827,0.873334,0.864084,0.338271,0.63949,0.48178,1
0.944504,0.681108,0.119817,0.60358,0.193924,0.697568,0.06532,0.21226,0.393506,0.731307,1
0.863709,0.404061,0.359923,0.834123,0.878887,0.151236,0.008708,0.087999,0.461772,0.148287,1
0.157569,0.32228,0.909333,0.086117,0.293174,0.123332,0.868779,0.256277,0.120876,0.566519,0
0.890656,0.680491,0.084646,0.223052,0.934284,0.254829,0.52271,0.749705,0.238032,0.920395,1
0.000427,0.671284,0.198686,0.186504,0.093733,0.762722,0.823412,0.668853,0.034759,0.175586,0
0.984775,0.757041,0.801897,0.062029,0.355042,0.388591,0.154414,0.212544,0.844695,0.387444,1
0.170253,0.64461,0.844332,0.729603,0.350091,0.366506,0.400082,0.057348,0.405085,0.343276,0
0.394062,0.931139,0.788784,0.246236,0.215342,0.759295,0.074613,0.707288,0.892683,0.351763,0
0.731621,0.083232,0.633612,0.269253,0.608512,0.528471,0.742463,0.500978,0.902947,0.454245,1
0.554037,0.131889,0.15938,0.458414,0.980189,0.803107,0.239187,0.268213,0.71453,0.567174,1
0.260367,0.9522,0.147621,0.027154,0.385161,0.49988,0.126926,0.351278,0.686442,0.223721,0
0.347092,0.807834,0.545572,0.368859,0.48157,0.07325,0.048185,0.27576,0.69332,0.294271,0
0.109107,0.609469,0.298924,0.863652,0.198072,0.167861,0.187947,0.336157,0.812779,0.9375,0
0.07285,0.659786,0.207499,0.730693,0.860988,0.50944,0.058038,0.370486,0.202104,0.255604,1
0.698346,0.248769,0.867425,0.076485,0.499529,0.515657,0.243848,0.390121,0.831295,0.093239,0
0.498892,0.141797,0.6165,0.645578,0.697737,0.8702,0.163313,0.992575,0.357286,0.108031,0
0.39969,0.376505,0.691419,0.684491,0.272194,0.110478,0.102793,0.658664,0.4342,0.579369,0
0.103405,0.040508,0.657875,0.473583,0.387061,0.003149,0.330281,0.31356,0.970622,0.811007,0
0.819889,0.136264,0.632574,0.253582,0.483151,0.714632,0.316642,0.928603,0.780089,0.248655,1
0.568655,0.918194,0.130032,0.46953,0.812838,0.250475,0.334795,0.134665,0.755422,0.076169,0
0.159667,0.631814,0.654423,0.891069,0.260647,0.908395,0.055097,0.882794,0.748328,0.066618,0
0.294746,0.745245,0.121589,0.62433,0.369531,0.29454,0.406939,0.016679,0.199275,0.683921,0
0.281176,0.393333,0.603705,0.010333,0.465087,0.456931,0.137432,0.1461,0.392843,0.652144,0
0.058673,0.840353,0.978838,0.530505,0.778556,0.303649,0.805298,0.41831,0.647747,0.886506,0
0.013355,0.5504,0.194101,0.740462,0.306332,0.309642,0.628198,0.9043,0.641103,0.562087,0
0.637669,0.157834,0.64275,0.024525,0.484778,0.402138,0.083069,0.028087,0.385481,0.339639,1
0.879126,0.241235,0.050091,0.293892,0.608286,0.366814,0.250632,0.823371,0.344861,0.889734,0
0.951176,0.404765,0.871736,0.762887,0.832018,0.20235,0.428163,0.784116,0.711811,0.327959,1
0.533565,0.839981,0.444974,0.488712,0.974478,0.21993,0.906849,0.35744,0.31213,0.017626,0
0.911879,0.540747,0.449329,0.969433,0.142617,0.420769,0.977047,0.985991,0.268893,0.167732,1
0.914375,0.293981,0.476281,0.085399,0.458812,0.949375,0.277415,0.392754,0.377105,0.665145,1
0.281184,0.275167,0.962226,0.138106,0.305216,0.604181,0.515161,0.965038,0.316947,0.510417,0
0.891028,0.193582,0.319477,0.341146,0.758904,0.427567,0.159368,0.252709,0.043853,0.398053,1
0.559788,0.967636,0.264053,0.798947,0.493002,0.701687,0.234279,0.092116,0.55607,0.122941,0
0.803979,0.889679,0.253451,0.301809,0.072099,0.838812,0.98227,0.993396,0.036825,0.67461,1
0.923783,0.313675,0.457251,0.490806,0.806623,0.149082,0.017703,0.461318,0.243459,0.575583,1
0.308613,0.594966,0.81754,0.960255,0.821437,0.792328,0.841908,0.623723,0.696502,0.137806,0
0.958349,0.518721,0.339474,0.370449,0.461426,0.003343,0.192266,0.616044,0.384426,0.005384,1
0.315709,0.270016,0.659878,0.877341,0.438166,0.102613,0.429981,0.344341,0.650525,0.976582,1
0.735187,0.166407,0.400833,0.594148,0.289247,0.060268,0.197373,0.747828,0.69564,0.162835,0
0.635589,0.143986,0.283883,0.74765,0.495567,0.706189,0.445783,0.060957,0.521122,0.927196,1
0.28389,0.742307,0.426436,0.509498,0.887321,0.100812,0.112614,0.230106,0.440766,0.203207,0
0.311106,0.493678,0.409085,0.835161,0.959971,0.033796,0.411842,0.474011,0.630661,0.633443,0
0.080366,0.268456,0.018307,0.953489,0.067737,0.152049,0.609871,0.458773,0.461503,0.099174,0
0.048175,0.538174,0.349603,0.318803,0.902482,0.155875,0.020133,0.579536,0.580148,0.660207,0
0.942273,0.220268,0.049621,0.787576,0.005486,0.011108,0.444905,0.759822,0.223315,0.275369,1
0.399816,0.225613,0.4329,0.529405,0.485006,0.644066,0.897406,0.349928,0.541641,0.211463,1
0.57548,0.033326,0.110756,0.602291,0.740833,0.328566,0.844632,0.671462,0.052403,0.213027,1
0.345521,0.960521,0.75656,0.76308,0.208436,0.522381,0.087112,0.666831,0.155021,0.470197,0
0.232336,0.784639,0.689995,0.677428,0.428412,0.103807,0.186236,0.330118,0.28328,0.005736,0
0.056707,0.685453,0.414346,0.546068,0.314726,0.953422,0.648236,0.582382,0.335864,0.290722,0
0.802316,0.626709,0.690469,0.939308,0.602311,0.131731,0.371257,0.53092,0.656198,0.442471,1
0.014785,0.702901,0.473567,0.138897,0.847865,0.193538,0.142027,0.826299,0.035705,0.117378,1
0.435415,0.685357,0.001118,0.907814,0.274788,0.246924,0.383977,0.171188,0.126488,0.993444,0
0.904189,0.222187,0.340785,0.421464,0.619038,0.09495,0.352997,0.334141,0.247495,0.178107,1
0.717639,0.442468,0.453255,0.018696,0.043043,0.319361,0.306119,0.403546,0.974088,0.680381,1
0.014241,0.955396,0.317015,0.391013,0.55718,0.229147,0.622334,0.704553,0.919109,0.190667,0
0.58587,0.646574,0.80048,0.724725,0.260623,0.283755,0.390432,0.720034,0.317799,0.61205,1
0.367521,0.724938,0.914176,0.901094,0.147508,0.014958,0.98321,0.668654,0.415371,0.613114,0
0.30817,0.34535,0.570599,0.918246,0.640378,0.377344,0.362809,0.650702,0.621512,0.030061,0
0.507871,0.354152,0.889537,0.424579,0.529447,0.27562,0.62245,0.420724,0.293374,0.249112,1
0.531923,0.033514,0.861337,0.481154,0.085484,0.466477,0.105793,0.486536,0.778348,0.346322,1
0.357555,0.50756,0.740224,0.811513,0.173414,0.055689,0.284949,0.984557,0.046361,0.096292,0
0.728652,0.112728,0.354066,0.886067,0.752072,0.391388,0.544708,0.398757,0.06696,0.340132,1
0.876393,0.878583,0.862033,0.343758,0.989291,0.98394,0.320748,0.957317,0.013136,0.991379,1
0.594324,0.218083,0.114863,0.159964,0.765342,0.577461,0.676204,0.240295,0.162438,0.347877,1
0.094705,0.402853,0.78357,0.254075,0.333796,0.226975,0.906693,0.196614,0.960338,0.10178,1
0.12537,0.785752,0.468214,0.969981,0.055663,0.719895,0.805399,0.32442,0.79082,0.348341,1
0.635604,0.781597,0.119761,0.010828,0.188861,0.631292,0.024922,0.100407,0.246864,0.127067,0
0.771217,0.035894,0.683452,0.893954,0.190316,0.862164,0.279884,0.88228,0.958162,0.208073,1
0.465552,0.665476,0.068184,0.112646,0.77517,0.380508,0.095228,0.574382,0.546004,0.515654,0
0.681097,0.864867,0.840413,0.131099,0.347495,0.362221,0.392981,0.243632,0.872669,0.339394,0
0.179586,0.417233,0.854411,0.738502,0.287342,0.007207,0.495639,0.099417,0.930419,0.886628,0
0.416474,0.998279,0.67746,0.515191,0.921939,0.262765,0.11608,0.281197,0.781677,0.769495,0
0.189445,0.364999,0.201533,0.267198,0.601778,0.531168,0.881582,0.89065,0.355458,0.187339,0
0.132672,0.288689,0.202292,0.344399,0.20759,0.045277,0.529679,0.006204,0.884951,0.557252,0
0.910007,0.07617,0.452754,0.461947,0.955619,0.908373,0.198865,0.852101,0.229409,0.087309,0
0.078115,0.610478,0.169979,0.545526,0.439119,0.88579,0.1857,0.938031,0.484282,0.5487,0
0.591177,0.315606,0.17289,0.25083,0.606984,0.068803,0.423989,0.872527,0.861723,0.118113,1
0.293712,0.798658,0.185651,0.602897,0.688025,0.642191,0.502481,0.971146,0.28087,0.4,0
0.548546,0.462885,0.759586,0.500117,0.360789,0.535506,0.896734,0.39261,0.594737,0.645394,1
0.462518,0.873559,0.534849,0.656983,0.840193,0.938157,0.142663,0.574884,0.715912,0.457211,0
0.436069,0.159527,0.419786,0.817506,0.188511,0.775135,0.6053,0.108653,0.868639,0.024122,0
0.568792,0.791402,0.145289,0.822858,0.756032,0.172631,0.869577,0.83024,0.333427,0.654676,1
0.602301,0.945207,0.58859,0.595538,0.558348,0.428424,0.406869,0.887845,0.69806,0.148713,1
0.575019,0.356696,0.006191,0.481629,0.602808,0.224602,0.421648,0.279304,0.586881,0.841436,0
0.328744,0.029548,0.255778,0.299709,0.979269,0.217512,0.013252,0.125445,0.00223,0.396036,0
0.350145,0.820047,0.873549,0.447341,0.7534,0.945287,0.958943,0.217978,0.701778,0.236426,0
0.765855,0.608123,0.939138,0.388806,0.238326,0.273639,0.941657,0.332067,0.123363,0.071221,1
0.061305,0.334023,0.054556,0.154388,0.882996,0.587305,0.078454,0.247998,0.937308,0.943724,0
0.834073,0.653611,0.025742,0.136366,0.326179,0.906895,0.21293,0.492095,0.917003,0.687598,1
0.743727,0.045227,0.260056,0.662744,0.977221,0.31559,0.959002,0.899334,0.383048,0.414077,1
0.812078,0.864175,0.329095,0.644491,0.330194,0.418602,0.542537,0.009126,0.043461,0.900846,1
0.766491,0.524099,0.933202,0.220025,0.035971,0.679798,0.677913,0.211266,0.402904,0.16611,1
0.210146,0.832405,0.404149,0.308435,0.312926,0.364022,0.3854,0.596022,0.843945,0.464378,0
0.650364,0.72377,0.810034,0.973488,0.672031,0.519763,0.908326,0.164735,0.837122,0.712559,1
0.419465,0.561845,0.661822,0.188939,0.62406,0.40898,0.219466,0.386645,0.961303,0.57481,1
0.966793,0.259609,0.533011,0.539774,0.396754,0.167554,0.042258,0.450481,0.196087,0.617765,1
0.394904,0.779481,0.914316,0.008519,0.526445,0.07666,0.323,0.304868,0.898087,0.654816,1
0.623721,0.122104,0.013048,0.865905,0.200051,0.380183,0.685276,0.732719,0.555042,0.258288,0
0.689226,0.324996,0.657614,0.671938,0.376062,0.494924,0.321684,0.973069,0.790249,0.369347,1
0.58583,0.181775,0.797863,0.778433,0.748728,0.724923,0.438146,0.786483,0.088684,0.390512,1
0.340999,0.83241,0.34363,0.926984,0.423101,0.0033,0.792809,0.614592,0.895586,0.000436,0
0.605675,0.463562,0.519802,0.172999,0.046689,0.674169,0.504285,0.110556,0.056917,0.500352,0
