@relation 'Hplane NR 0.1'

@attribute value0 numeric
@attribute value1 numeric
@attribute value2 numeric
@attribute value3 numeric
@attribute value4 numeric
@attribute value5 numeric
@attribute value6 numeric
@attribute value7 numeric
@attribute value8 numeric
@attribute value9 numeric
@attribute label {0,1}

@data
0.339885,0.878882,0.708628,0.535352,0.614039,0.651746,0.992722,0.407644,0.094334,0.0236,0
0.362402,0.276038,0.905621,0.671942,0.638869,0.380895,0.968076,0.086025,0.440844,0.064397,1
0.168039,0.20892,0.857461,0.596156,0.703245,0.693898,0.201323,0.545556,0.127887,0.156724,0
0.218992,0.739977,0.626504,0.647361,0.127046,0.535754,0.762871,0.075482,0.651497,0.685398,0
0.802431,0.239308,0.786,0.40419,0.1443,0.067121,0.663861,0.44529,0.783336,0.182609,1
0.898726,0.902218,0.866174,0.241158,0.392823,0.296504,0.79103,0.440362,0.818281,0.861338,1
0.64474,0.482381,0.183551,0.633048,0.659761,0.406253,0.766992,0.328039,0.597253,0.339651,1
0.896597,0.133523,0.524351,0.406014,0.775289,0.551765,0.845586,0.759274,0.935334,0.623739,1
0.518894,0.248324,0.345227,0.746043,0.166897,0.447028,0.483865,0.450095,0.849856,0.786008,1
0.656311,0.831132,0.103215,0.162489,0.128714,0.276455,0.392512,0.740516,0.809238,0.267134,0
0.807149,0.12977,0.14755,0.431813,0.447226,0.211206,0.119845,0.690683,0.780556,0.980081,1
0.667328,0.377152,0.327694,0.711457,0.199552,0.790967,0.137854,0.788509,0.805715,0.374831,1
0.240567,0.395393,0.862859,0.05172,0.65162,0.566939,0.977141,0.089213,0.738492,0.572628,1
0.600708,0.545371,0.61444,0.068263,0.072915,0.580594,0.199242,0.129645,0.680017,0.152932,0
0.248104,0.015174,0.8412,0.055672,0.278753,0.970495,0.449511,0.140807,0.163463,0.302824,1
0.255306,0.647502,0.818853,0.402731,0.684205,0.885211,0.052323,0.540949,0.941799,0.778307,1
0.626655,0.717898,0.283333,0.209779,0.598648,0.043079,0.658993,0.32894,0.935378,0.089166,0
0.197255,0.779976,0.494207,0.497816,0.103736,0.395164,0.076571,0.131936,0.3243,0.922086,0
0.072509,0.401118,0.095947,0.403795,0.728134,0.169591,0.235304,0.081795,0.123366,0.425914,0
0.372877,0.529458,0.304789,0.593338,0.102506,0.74325,0.923163,0.881502,0.801354,0.516721,0
0.965501,0.821207,0.608147,0.523268,0.917448,0.8676,0.176183,0.205342,0.758664,0.898063,0
0.128294,0.351256,0.873846,0.805376,0.186647,0.68656,0.798579,0.990502,0.746863,0.172956,1
0.737942,0.492159,0.008969,0.064722,0.832853,0.571388,0.479655,0.699521,0.310754,0.677429,1
0.294333,0.236041,0.448835,0.751117,0.153054,0.993508,0.380512,0.651318,0.960058,0.720652,1
0.638004,0.211296,0.533646,0.132041,0.736607,0.718577,0.464135,0.809233,0.981678,0.241997,1
0.716564,0.660206,0.15932,0.701903,0.26915,0.777924,0.352727,0.326723,0.170306,0.426566,0
0.351725,0.042624,0.732657,0.34677,0.722176,0.814497,0.659545,0.41748,0.459766,0.250223,1
0.717638,0.299112,0.521908,0.17994,0.618004,0.396977,0.800526,0.095134,0.126823,0.139625,0
0.332704,0.631055,0.497405,0.670457,0.136265,0.381955,0.840031,0.736577,0.930418,0.634159,0
0.304292,0.336435,0.652079,0.757988,0.865827,0.425958,0.273237,0.065659,0.674288,0.172753,1
0.291724,0.790931,0.979607,0.751979,0.610366,0.152497,0.168315,0.799631,0.727581,0.320653,0
0.828329,0.555001,0.848695,0.034602,0.354199,0.949869,0.195816,0.888962,0.761959,0.332644,0
0.057766,0.500896,0.780495,0.716268,0.967507,0.212838,0.033373,0.773493,0.354152,0.118495,1
0.047985,0.467781,0.548533,0.104234,0.904055,0.316377,0.152425,0.824845,0.734534,0.560819,1
0.618722,0.054661,0.247998,0.370067,0.469791,0.699961,0.652254,0.120916,0.20262,0.622304,1
0.17636,0.560989,0.217005,0.6948,0.428464,0.141709,0.057742,0.349839,0.135636,0.250653,1
0.711534,0.780838,0.436151,0.923203,0.821172,0.67765,0.337566,0.399382,0.732979,0.897177,0
0.167315,0.184125,0.804773,0.774851,0.208395,0.840457,0.209367,0.81923,0.741313,0.582419,1
0.762347,0.40484,0.995377,0.359225,0.45999,0.403094,0.290518,0.535373,0.358893,0.620573,0
0.361825,0.168428,0.921648,0.072859,0.437282,0.083171,0.303063,0.701801,0.931428,0.916472,1
0.988478,0.002083,0.033199,0.350131,0.481703,0.845184,0.637518,0.756589,0.43993,0.623619,1
0.785997,0.629681,0.782653,0.576257,0.086179,0.266881,0.813215,0.126159,0.009856,0.97672,0
0.469205,0.740525,0.977078,0.297601,0.596972,0.824326,0.599263,0.328396,0.609971,0.747028,0
0.557412,0.936919,0.963698,0.527061,0.973247,0.716328,0.555129,0.387572,0.894131,0.059052,0
0.313843,0.627883,0.508324,0.185918,0.983446,0.281223,0.553814,0.613663,0.982499,0.237354,1
0.198483,0.961978,0.989239,0.4989,0.069803,0.784459,0.848763,0.261079,0.336046,0.53868,0
0.689713,0.095759,0.172943,0.913733,0.671865,0.542442,0.496584,0.854843,0.981803,0.476118,1
0.578843,0.414192,0.555102,0.463731,0.327044,0.236946,0.743514,0.975809,0.359993,0.853438,1
0.154999,0.67206,0.792314,0.962748,0.045584,0.305514,0.352291,0.964824,0.308926,0.710531,0
0.93566,0.400089,0.534247,0.797843,0.876086,0.710827,0.880937,0.113786,0.359298,0.285547,1
0.496884,0.154647,0.216013,0.700998,0.898621,0.078521,0.988883,0.634651,0.38946,0.448158,1
0.851318,0.21262,0.366964,0.324356,0.552511,0.034898,0.221742,0.263056,0.905227,0.852697,0
0.771702,0.864429,0.523767,0.202835,0.549987,0.507989,0.342093,0.792681,0.261824,0.28264,0
0.054465,0.248744,0.281474,0.263231,0.884816,0.585461,0.001093,0.610171,0.852172,0.586115,0
0.933189,0.235583,0.932473,0.589738,0.625283,0.303093,0.135491,0.633076,0.288454,0.932646,1
0.058625,0.892137,0.084402,0.528614,0.728138,0.657382,0.863655,0.423633,0.46631,0.692185,1
0.296865,0.950161,0.785667,0.864306,0.430823,0.919244,0.953061,0.066282,0.813986,0.58734,0
0.981317,0.534877,0.604265,0.499893,0.914531,0.084677,0.7215,0.01608,0.216353,0.980522,1
0.887381,0.675581,0.535384,0.074954,0.980185,0.035927,0.73048,0.908664,0.155741,0.990752,1
0.147752,0.189069,0.515113,0.561582,0.673254,0.454932,0.534835,0.157248,0.581116,0.79076,1
0.024008,0.648949,0.826405,0.661487,0.936865,0.273733,0.506416,0.753221,0.831095,0.78981,0
0.260087,0.491927,0.3877,0.397088,0.202439,0.200929,0.197292,0.655456,0.50234,0.910943,0
0.337544,0.327911,0.577396,0.595441,0.950621,0.275556,0.081227,0.717953,0.527303,0.025089,1
0.387747,0.311133,0.263389,0.906991,0.119496,0.038723,0.873125,0.532663,0.378289,0.580523,1
0.191792,0.693233,0.572236,0.411843,0.512887,0.487686,0.317607,0.853008,0.110325,0.330595,0
0.126711,0.744743,0.588947,0.352847,0.368135,0.954858,0.691378,0.338627,0.932601,0.887817,0
0.045217,0.742538,0.96053,0.134529,0.873582,0.184158,0.144853,0.455583,0.226209,0.523234,0
0.336657,0.22278,0.393447,0.013393,0.793646,0.487646,0.925263,0.857874,0.405173,0.451033,1
0.158686,0.385502,0.052291,0.694938,0.315307,0.251472,0.377346,0.679091,0.163911,0.848041,1
0.810784,0.110924,0.581862,0.227375,0.770019,0.88914,0.523177,0.899579,0.363965,0.971488,1
0.642765,0.475729,0.984771,0.80009,0.032097,0.582283,0.247655,0.850008,0.114425,0.71756,0
0.390634,0.866043,0.43009,0.183504,0.478815,0.345307,0.145546,0.32608,0.680704,0.702075,0
0.144995,0.545023,0.773871,0.845854,0.653765,0.571484,0.611518,0.6578,0.20824,0.170644,0
0.377966,0.416585,0.403736,0.738254,0.233707,0.608181,0.644254,0.631366,0.215569,0.641474,1
0.976509,0.553052,0.561133,0.863514,0.231847,0.489081,0.410062,0.98098,0.710108,0.341003,1
0.407786,0.565933,0.891789,0.867792,0.62663,0.962524,0.884581,0.217635,0.634489,0.139319,1
0.162846,0.195969,0.472982,0.303741,0.943373,0.112505,0.02204,0.212624,0.621985,0.137275,1
0.226012,0.39629,0.294479,0.925432,0.249591,0.853769,0.522536,0.841213,0.876291,0.738047,1
0.114769,0.054102,0.648401,0.449525,0.225856,0.873417,0.540872,0.522287,0.455527,0.383966,1
0.095991,0.843894,0.529496,0.662422,0.779495,0.214054,0.395872,0.078075,0.03916,0.219786,0
0.069077,0.132607,0.375484,0.612166,0.305164,0.320126,0.74279,0.159361,0.525612,0.230553,1
0.653626,0.425713,0.896682,0.051698,0.680522,0.767661,0.673319,0.273294,0.425015,0.823199,1
0.025976,0.996887,0.634136,0.811135,0.364214,0.690244,0.169246,0.213176,0.284513,0.7135,0
0.105348,0.06748,0.808542,0.621564,0.012414,0.264907,0.726293,0.960321,0.149317,0.730993,1
0.05766,0.693574,0.224769,0.547693,0.99226,0.935704,0.825527,0.859224,0.368099,0.269649,0
0.279291,0.635618,0.665921,0.556828,0.990413,0.608184,0.102872,0.3661,0.004632,0.947297,0
0.109398,0.5588,0.567833,0.171053,0.184448,0.879827,0.030296,0.730158,0.517219,0.048597,0
0.295938,0.780654,0.47278,0.729508,0.947864,0.019505,0.591551,0.605893,0.063069,0.162907,0
0.287974,0.905754,0.433769,0.421972,0.80846,0.654619,0.002812,0.929306,0.47802,0.485666,0
0.212363,0.538265,0.343447,0.440225,0.372514,0.826678,0.204546,0.618347,0.414709,0.897252,0
0.411582,0.297604,0.774405,0.221304,0.999282,0.954362,0.398511,0.657432,0.457969,0.275432,1
0.480582,0.840295,0.368235,0.39531,0.06183,0.465579,0.474262,0.358351,0.654359,0.171309,0
0.637918,0.198258,0.108033,0.155289,0.570567,0.182486,0.595272,0.969067,0.42285,0.337009,1
0.408875,0.120208,0.358644,0.243699,0.716174,0.935268,0.514721,0.174842,0.378511,0.812481,1
0.986155,0.532422,0.696112,0.039868,0.16414,0.220938,0.120664,0.163554,0.452678,0.598816,0
0.137635,0.205796,0.973402,0.160292,0.957781,0.055632,0.022128,0.836553,0.165773,0.722398,1
0.92603,0.326702,0.652686,0.210145,0.126484,0.783278,0.460374,0.762991,0.934306,0.164939,0
0.389167,0.923687,0.269296,0.976094,0.568853,0.421139,0.865844,0.850945,0.619547,0.903661,0
0.813631,0.748209,0.706645,0.88427,0.258666,0.459849,0.493381,0.792812,0.498488,0.96039,0
0.514952,0.137135,0.227492,0.89671,0.808709,0.955204,0.215533,0.552336,0.879215,0.711185,1
0.998096,0.035499,0.74358,0.465418,0.14302,0.917111,0.474893,0.107953,0.795097,0.851003,1
0.685126,0.754021,0.498093,0.244648,0.513671,0.292216,0.206856,0.477286,0.895011,0.510514,0
0.461016,0.619033,0.847611,0.769222,0.145608,0.845487,0.47687,0.715377,0.822207,0.393882,0
0.113944,0.821436,0.505494,0.246398,0.072721,0.754409,0.363093,0.015021,0.919229,0.541748,1
0.189532,0.478201,0.620818,0.027952,0.719749,0.672183,0.543461,0.493332,0.874243,0.738086,1
0.924783,0.661403,0.790559,0.211023,0.251494,0.929815,0.960306,0.748308,0.694202,0.049734,0
0.057325,0.561136,0.799905,0.124962,0.886987,0.150396,0.861368,0.078107,0.54737,0.1514,1
0.460295,0.909635,0.746121,0.945183,0.989271,0.584218,0.462808,0.624085,0.711406,0.499169,0
0.207476,0.029861,0.694071,0.351151,0.252083,0.20295,0.80543,0.645886,0.859157,0.294481,1
0.176476,0.8976,0.780955,0.99648,0.13186,0.327156,0.684931,0.828842,0.55695,0.490788,0
0.629244,0.166456,0.124517,0.095363,0.021376,0.382761,0.392046,0.219868,0.653297,0.124634,0
0.090189,0.866125,0.378469,0.718071,0.922202,0.420744,0.824625,0.183334,0.483658,0.806038,1
0.013095,0.986752,0.061433,0.75097,0.976039,0.202212,0.330558,0.612803,0.812469,0.024134,0
0.060842,0.833811,0.508849,0.841248,0.5723,0.607306,0.868831,0.239047,0.209787,0.860374,0
0.67882,0.205331,0.702654,0.085443,0.316319,0.279385,0.106076,0.40768,0.753783,0.137964,0
0.85964,0.349725,0.445543,0.249442,0.790181,0.290182,0.623607,0.969056,0.325324,0.287991,1
0.896234,0.743046,0.698711,0.979615,0.38152,0.825077,0.643844,0.877317,0.613746,0.503876,0
0.615426,0.834493,0.552104,0.745076,0.315957,0.835568,0.420026,0.973316,0.687587,0.21781,0
0.499471,0.382302,0.046494,0.155815,0.995013,0.800047,0.1965,0.093506,0.757616,0.428134,1
0.618307,0.410467,0.114263,0.14119,0.119913,0.616663,0.574553,0.41661,0.119348,0.241653,0
0.427059,0.455844,0.220438,0.296538,0.517292,0.323634,0.378804,0.623484,0.499173,0.817363,1
0.054595,0.849491,0.925917,0.843593,0.549985,0.512063,0.298235,0.183643,0.708884,0.411937,0
0.884496,0.674496,0.521727,0.420846,0.644138,0.469486,0.154863,0.151226,0.547248,0.102959,0
0.373539,0.131851,0.066032,0.001513,0.47429,0.769834,0.568631,0.042542,0.344054,0.745517,1
0.132592,0.413469,0.428152,0.934762,0.950428,0.67802,0.938483,0.941084,0.138293,0.072015,1
0.41938,0.84635,0.008057,0.319441,0.710882,0.989344,0.366277,0.889861,0.129357,0.370976,1
0.959444,0.85547,0.662808,0.105802,0.697405,0.098917,0.181124,0.028565,0.364014,0.629561,0
0.747737,0.422536,0.349687,0.761049,0.495181,0.074734,0.567196,0.752048,0.558264,0.542343,1
0.60462,0.37058,0.510613,0.827257,0.34151,0.567153,0.440783,0.598543,0.073019,0.755689,1
0.842339,0.036028,0.37531,0.916395,0.178609,0.193682,0.975534,0.182347,0.807048,0.382398,1
0.101655,0.920586,0.422544,0.708804,0.073591,0.833044,0.417445,0.623365,0.416164,0.715292,0
0.541649,0.087016,0.467227,0.81661,0.704236,0.921987,0.531104,0.175994,0.888401,0.185157,1
0.808066,0.930298,0.144093,0.371463,0.794367,0.31474,0.370017,0.230941,0.461707,0.899235,0
0.368153,0.325265,0.634942,0.873487,0.771621,0.019988,0.75321,0.918419,0.593732,0.77963,0
0.641662,0.279269,0.989644,0.382744,0.354569,0.338665,0.353596,0.08572,0.236907,0.070564,0
0.844101,0.625647,0.3663,0.65285,0.717399,0.861515,0.695907,0.791022,0.127436,0.234436,0
0.868677,0.670446,0.742426,0.16805,0.109977,0.786821,0.164891,0.970732,0.22562,0.954421,0
0.249573,0.2811,0.589101,0.376475,0.934514,0.24917,0.167373,0.439626,0.010283,0.202332,1
0.9761,0.195472,0.45088,0.271802,0.803343,0.238939,0.266886,0.759649,0.780245,0.975484,1
0.457923,0.64616,0.793168,0.607817,0.138924,0.550152,0.151892,0.875659,0.028608,0.449688,0
0.803455,0.519707,0.344365,0.479714,0.077197,0.278878,0.593904,0.879161,0.176782,0.927952,0
0.580812,0.638032,0.53292,0.034356,0.115178,0.72983,0.518584,0.858502,0.982601,0.470231,0
0.173723,0.455486,0.14759,0.912459,0.639285,0.049588,0.159187,0.447164,0.028575,0.788914,1
0.572281,0.449366,0.073788,0.520305,0.144806,0.446394,0.817032,0.592008,0.974033,0.584803,1
0.978449,0.891056,0.702362,0.384028,0.961339,0.995666,0.836129,0.064483,0.039393,0.194894,0
0.408639,0.583502,0.233765,0.824525,0.087567,0.347161,0.275698,0.781692,0.493231,0.486739,0
0.297983,0.271167,0.76804,0.73006,0.761522,0.070354,0.807333,0.924979,0.733192,0.25143,1
0.030152,0.590559,0.843583,0.137864,0.476592,0.170183,0.411939,0.825331,0.65911,0.195186,1
0.482675,0.134476,0.889321,0.616819,0.382822,0.937025,0.066726,0.256053,0.470422,0.971767,1
0.869114,0.586915,0.416707,0.854116,0.839591,0.241239,0.041515,0.300449,0.248654,0.14479,0
0.783586,0.120607,0.575231,0.153298,0.605446,0.092007,0.080192,0.725445,0.661721,0.838751,1
0.189717,0.746674,0.840292,0.558958,0.124526,0.359506,0.66659,0.703578,0.543858,0.839743,1
0.774682,0.948593,0.489161,0.154859,0.024148,0.608916,0.394851,0.357888,0.981913,0.192872,0
0.900998,0.80252,0.058839,0.896127,0.235255,0.152055,0.726546,0.834772,0.251731,0.166997,0
0.932096,0.455362,0.351656,0.439442,0.954214,0.795446,0.034397,0.148591,0.589168,0.450321,0
0.03075,0.440873,0.45744,0.237342,0.560483,0.718441,0.464073,0.718281,0.165315,0.928169,1
0.554703,0.820389,0.239128,0.0133,0.760523,0.59128,0.803782,0.257341,0.795438,0.394946,1
0.073083,0.285117,0.813277,0.263391,0.520078,0.273745,0.723328,0.156285,0.203052,0.195906,1
0.18402,0.816114,0.66453,0.195711,0.339376,0.228815,0.77901,0.075822,0.055234,0.283862,1
0.628799,0.416083,0.974188,0.469749,0.710011,0.244493,0.008414,0.011847,0.610455,0.861314,0
0.739807,0.282232,0.886481,0.23859,0.308259,0.332603,0.370382,0.899345,0.079931,0.675674,0
0.591544,0.664591,0.705344,0.264278,0.084626,0.756811,0.4284,0.126664,0.806113,0.325222,0
0.392189,0.984006,0.543424,0.024577,0.543738,0.369213,0.104468,0.666677,0.29262,0.000314,1
0.52552,0.204185,0.922758,0.019529,0.449355,0.499939,0.9905,0.040542,0.443788,0.849267,1
0.055763,0.583775,0.28412,0.974842,0.740677,0.684533,0.299094,0.449192,0.18417,0.211584,1
0.60636,0.082557,0.303046,0.371023,0.870667,0.962573,0.445035,0.40908,0.613267,0.993596,1
0.083382,0.924139,0.10214,0.174777,0.66646,0.109996,0.169595,0.431178,0.491494,0.858333,0
0.523941,0.627009,0.916751,0.971066,0.84506,0.327656,0.513582,0.495753,0.641304,0.099639,1
0.225715,0.180203,0.137442,0.943824,0.883015,0.326896,0.984616,0.710868,0.555014,0.669863,0
0.166274,0.200431,0.718001,0.751653,0.707262,0.753638,0.229916,0.472748,0.988022,0.660092,1
0.231193,0.756493,0.62295,0.491778,0.08536,0.899851,0.508351,0.459394,0.845703,0.761766,1
0.490827,0.17979,0.978451,0.856563,0.484873,0.853596,0.670306,0.018535,0.87333,0.850692,1
