@relation 'Hplane NR 0.1'

@attribute value0 numeric
@attribute value1 numeric
@attribute value2 numeric
@attribute value3 numeric
@attribute value4 numeric
@attribute value5 numeric
@attribute value6 numeric
@attribute value7 numeric
@attribute value8 numeric
@attribute value9 numeric
@attribute label {0,1}

@data
0.154655,0.271546,0.934061,0.259292,0.217746,0.827905,0.306671,0.19915,0.472549,0.104423,0
0.209509,0.172895,0.989308,0.493939,0.518876,0.524023,0.621619,0.108195,0.420207,0.030793,0
0.536294,0.737053,0.262354,0.220329,0.418589,0.835655,0.534026,0.395737,0.707759,0.324501,0
0.604324,0.53617,0.625161,0.244244,0.17754,0.236848,0.349543,0.438682,0.16108,0.478944,0
0.702252,0.130973,0.376179,0.588166,0.960683,0.10896,0.72839,0.893172,0.836831,0.280222,1
0.292829,0.355008,0.395754,0.741203,0.412226,0.372306,0.448258,0.151809,0.582607,0.996878,1
0.045025,0.348864,0.087654,0.388664,0.65233,0.697808,0.898537,0.880979,0.66705,0.402421,0
0.167242,0.481014,0.305311,0.013376,0.536501,0.249799,0.476009,0.663097,0.528955,0.597418,0
0.403469,0.955841,0.417625,0.308164,0.315707,0.30883,0.637721,0.601602,0.482428,0.187214,1
0.496771,0.764169,0.798491,0.23857,0.760672,0.342995,0.479266,0.98472,0.454595,0.449062,1
0.21658,0.549485,0.869695,0.524718,0.344373,0.287484,0.993129,0.346797,0.858633,0.750053,1
0.048333,0.497616,0.795675,0.826299,0.384551,0.833214,0.124867,0.331389,0.78019,0.324958,0
0.173218,0.31769,0.016975,0.471809,0.860624,0.714664,0.405914,0.81328,0.557992,0.712748,1
0.286766,0.174915,0.13189,0.390852,0.365497,0.660409,0.414314,0.021421,0.341078,0.637502,0
0.620521,0.585359,0.253577,0.130233,0.889117,0.496674,0.875,0.641902,0.691139,0.519846,1
0.728851,0.755317,0.328426,0.338344,0.890972,0.271631,0.547942,0.555693,0.316307,0.314035,1
0.015808,0.361797,0.655445,0.964592,0.523823,0.08597,0.939471,0.746937,0.993137,0.893548,1
0.945342,0.963655,0.010026,0.35428,0.029764,0.268872,0.110568,0.868856,0.255464,0.282286,1
0.746348,0.193691,0.254068,0.615063,0.601505,0.814874,0.526748,0.991763,0.954931,0.89854,1
0.614579,0.294304,0.311335,0.493755,0.973958,0.936788,0.933648,0.678635,0.969756,0.463923,1
0.300529,0.088347,0.100242,0.992565,0.000549,0.933799,0.705851,0.070225,0.228379,0.175269,0
0.43421,0.999977,0.36213,0.357514,0.02466,0.40894,0.373683,0.494892,0.680054,0.078588,1
0.157978,0.066687,0.684869,0.09778,0.839707,0.618507,0.465297,0.138908,0.310518,0.645793,0
0.365419,0.413973,0.604185,0.358639,0.817745,0.2712,0.279589,0.781506,0.310672,0.10463,0
0.284501,0.572946,0.219063,0.329083,0.499115,0.076985,0.827553,0.284474,0.372902,0.829493,1
0.332274,0.719294,0.968459,0.97449,0.299233,0.130382,0.765289,0.66573,0.154152,0.893488,1
0.493634,0.554902,0.789407,0.995947,0.074893,0.695188,0.182746,0.319882,0.926793,0.104176,0
0.733682,0.858078,0.1053,0.010796,0.324745,0.689944,0.104695,0.121573,0.46562,0.70274,1
0.667204,0.097539,0.26267,0.954275,0.843265,0.798582,0.937815,0.825702,0.836232,0.776404,1
0.604335,0.344098,0.093974,0.90701,0.750202,0.287375,0.632463,0.823436,0.380784,0.440043,1
0.548244,0.984712,0.970384,0.04665,0.563819,0.952155,0.83303,0.523601,0.014027,0.497869,1
0.599329,0.450707,0.106598,0.638981,0.54714,0.310452,0.141529,0.829617,0.249085,0.645149,0
0.501661,0.719022,0.31063,0.007329,0.446285,0.173881,0.993621,0.82684,0.375143,0.989871,1
0.282269,0.675142,0.608058,0.397546,0.103907,0.702163,0.665799,0.029069,0.221778,0.232978,0
0.259916,0.554037,0.547868,0.064456,0.726308,0.913321,0.607469,0.358868,0.23073,0.265598,0
0.700633,0.141374,0.820644,0.621486,0.363856,0.718663,0.804575,0.187301,0.92015,0.234645,0
0.981285,0.945633,0.166159,0.558646,0.930586,0.075796,0.515726,0.874574,0.463905,0.06352,1
0.340422,0.83529,0.025708,0.219392,0.021908,0.704458,0.920113,0.65704,0.34253,0.340079,1
0.148785,0.517014,0.004936,0.289631,0.549273,0.66228,0.992889,0.204885,0.269045,0.927007,0
0.717084,0.36438,0.7363,0.90971,0.767726,0.497176,0.691556,0.025916,0.232638,0.341633,1
0.489459,0.573951,0.98815,0.452772,0.620151,0.293665,0.776066,0.989019,0.767196,0.357374,1
0.035002,0.396457,0.114907,0.876783,0.871688,0.015606,0.22243,0.568429,0.349846,0.985415,0
0.263232,0.73023,0.796812,0.14037,0.125525,0.203242,0.825051,0.570175,0.290677,0.831136,1
0.368742,0.309401,0.287335,0.029691,0.386153,0.110711,0.190024,0.267666,0.710459,0.364036,0
0.908377,0.93719,0.257454,0.902182,0.755947,0.858935,0.581802,0.640482,0.150616,0.31246,1
0.90268,0.642692,0.376223,0.146029,0.884945,0.918646,0.567085,0.75023,0.250478,0.186138,1
0.784708,0.115433,0.016554,0.891881,0.255119,0.199688,0.40655,0.481545,0.416395,0.398463,0
0.41302,0.474172,0.596725,0.911057,0.918264,0.834604,0.087823,0.876865,0.173958,0.651949,1
0.898799,0.575556,0.232665,0.076531,0.846854,0.459262,0.361168,0.501069,0.280447,0.075057,0
0.110291,0.367665,0.338552,0.96352,0.823176,0.16698,0.51304,0.228772,0.640887,0.923903,1
0.359642,0.99792,0.712356,0.642439,0.277083,0.919288,0.292994,0.551863,0.710905,0.75828,0
0.315869,0.547155,0.52376,0.270344,0.28343,0.57557,0.940146,0.744304,0.499727,0.238781,1
0.594224,0.830597,0.097308,0.254061,0.888027,0.066258,0.88455,0.088307,0.165773,0.994327,1
0.283609,0.730058,0.238035,0.340535,0.682961,0.073947,0.794084,0.152786,0.65082,0.584824,1
0.868414,0.954814,0.544846,0.568617,0.519657,0.218358,0.92681,0.216366,0.267192,0.162121,1
0.778452,0.804172,0.736105,0.610417,0.550456,0.757641,0.453809,0.521169,0.807451,0.204549,1
0.609711,0.928677,0.321582,0.225374,0.369352,0.098767,0.847417,0.69342,0.502825,0.000406,1
0.671143,0.812029,0.998813,0.990365,0.785506,0.49099,0.602724,0.608479,0.719677,0.627343,1
0.53242,0.89867,0.535654,0.142508,0.939036,0.091542,0.549082,0.611911,0.217894,0.179588,1
0.65135,0.337917,0.258851,0.98056,0.373404,0.501186,0.796302,0.611227,0.733718,0.882197,1
0.201908,0.516494,0.940655,0.280601,0.719713,0.511838,0.68893,0.370468,0.960775,0.409652,1
0.105787,0.770151,0.241832,0.581864,0.924622,0.830511,0.072152,0.148083,0.434694,0.343956,0
0.997851,0.821598,0.591263,0.70339,0.313393,0.791103,0.602733,0.128794,0.095586,0.460121,0
0.363757,0.347641,0.730719,0.387589,0.278089,0.415018,0.118028,0.367684,0.034751,0.241286,1
0.884669,0.27861,0.117852,0.906718,0.546337,0.732551,0.957531,0.088259,0.464474,0.586871,1
0.784092,0.820264,0.273448,0.486294,0.196961,0.187597,0.850822,0.467229,0.037523,0.718226,1
0.737925,0.422755,0.160773,0.612298,0.345923,0.680771,0.683586,0.764068,0.660376,0.074715,0
0.242408,0.656826,0.096845,0.306649,0.911145,0.740747,0.64482,0.70502,0.427449,0.466325,1
0.402455,0.559673,0.441666,0.082109,0.237297,0.870014,0.595489,0.880495,0.493986,0.789851,1
0.195749,0.852325,0.09525,0.921384,0.045029,0.838509,0.818439,0.796439,0.678933,0.400203,1
0.874743,0.773638,0.096629,0.53463,0.954734,0.773819,0.449438,0.819254,0.515263,0.984048,1
0.76063,0.592523,0.470223,0.744797,0.32915,0.859191,0.018003,0.491078,0.660042,0.045175,0
0.087204,0.860733,0.373972,0.011738,0.001117,0.792959,0.078193,0.358788,0.641064,0.770204,1
0.394447,0.682621,0.61109,0.987838,0.728381,0.678462,0.642476,0.62927,0.922762,0.747799,1
0.350448,0.074186,0.499465,0.104377,0.0577,0.55328,0.383446,0.031336,0.862557,0.659333,0
0.217921,0.32874,0.541453,0.129383,0.725809,0.299637,0.553624,0.130266,0.238543,0.636283,1
0.715688,0.629908,0.393693,0.201881,0.56902,0.600709,0.087646,0.837492,0.394042,0.569175,0
0.230179,0.882216,0.551754,0.067957,0.457229,0.351647,0.21694,0.504344,0.456657,0.334866,0
0.459415,0.298149,0.929633,0.031809,0.137598,0.970001,0.970674,0.018146,0.115309,0.001937,0
0.840227,0.979786,0.959961,0.279058,0.187196,0.127125,0.293367,0.068643,0.820862,0.866474,0
0.78302,0.044851,0.982778,0.753475,0.728105,0.490241,0.546784,0.54026,0.916579,0.862129,1
0.670939,0.694911,0.591481,0.852299,0.31551,0.12657,0.99074,0.910497,0.030025,0.794001,1
0.695364,0.295245,0.91834,0.379374,0.559737,0.044662,0.401541,0.618959,0.685087,0.456602,1
0.155283,0.824051,0.159685,0.45488,0.254588,0.648355,0.018607,0.664105,0.934205,0.782406,1
0.899897,0.031787,0.293981,0.654805,0.78009,0.743924,0.412452,0.569071,0.540926,0.027447,0
0.171895,0.807763,0.577422,0.176037,0.641622,0.79327,0.69663,0.572668,0.61447,0.938237,1
0.947735,0.433931,0.692013,0.299919,0.94538,0.892773,0.000713,0.77616,0.712445,0.127112,1
0.440127,0.474998,0.878022,0.053786,0.246775,0.735111,0.297078,0.072359,0.639777,0.431791,0
0.889488,0.799268,0.283779,0.096386,0.419471,0.401101,0.687409,0.09248,0.708559,0.372834,0
0.429955,0.053667,0.351249,0.289273,0.983363,0.678563,0.182786,0.589292,0.958982,0.744795,0
0.500775,0.652705,0.587882,0.605762,0.236053,0.173834,0.00437,0.539259,0.301714,0.115519,0
0.372691,0.009272,0.197781,0.702297,0.543702,0.161616,0.489062,0.838877,0.937783,0.46251,1
0.234409,0.821916,0.246679,0.504476,0.433073,0.426263,0.03002,0.298023,0.102272,0.094692,1
0.253181,0.50992,0.914082,0.921514,0.092304,0.073362,0.561358,0.17791,0.615625,0.549544,1
0.418421,0.407056,0.862045,0.512139,0.444597,0.410856,0.304105,0.379937,0.651857,0.596393,1
0.919033,0.661058,0.016408,0.124752,0.81488,0.369584,0.926559,0.579688,0.810743,0.410927,0
0.231763,0.799762,0.054257,0.107131,0.873131,0.812656,0.025251,0.223039,0.963638,0.196448,1
0.623943,0.769131,0.508578,0.905862,0.649335,0.084072,0.090071,0.30149,0.150222,0.115495,0
0.532376,0.317828,0.720465,0.216515,0.428746,0.604835,0.245393,0.63498,0.44656,0.982797,0
0.234532,0.831115,0.962721,0.222023,0.552807,0.177024,0.023701,0.035571,0.688805,0.701089,1
0.528409,0.373933,0.285038,0.592902,0.828056,0.950674,0.340447,0.469434,0.864091,0.79334,1
0.022792,0.369262,0.886675,0.438528,0.72945,0.908865,0.446519,0.710286,0.369772,0.634855,1
0.855395,0.755904,0.107445,0.375384,0.464287,0.397997,0.337693,0.688241,0.757787,0.16443,0
0.592857,0.7063,0.596032,0.812418,0.166418,0.533418,0.318207,0.434768,0.99122,0.224974,1
0.399897,0.702612,0.678645,0.403441,0.785621,0.80481,0.378815,0.783891,0.079884,0.700121,1
0.371746,0.806975,0.653862,0.608807,0.116233,0.409759,0.92733,0.06891,0.721548,0.093421,1
0.204605,0.345818,0.40593,0.308727,0.481195,0.333798,0.798996,0.655735,0.227841,0.221115,1
0.331677,0.593454,0.252458,0.699383,0.334565,0.378584,0.679757,0.273361,0.066931,0.635352,1
0.022357,0.71759,0.604845,0.695855,0.576233,0.462664,0.714467,0.480158,0.840624,0.571991,1
0.450478,0.161273,0.170882,0.347681,0.895633,0.322574,0.67693,0.830947,0.509936,0.269424,0
0.700048,0.692021,0.002178,0.98214,0.773641,0.682053,0.63885,0.338669,0.297757,0.303975,1
0.629291,0.227234,0.774349,0.368284,0.706409,0.603487,0.559025,0.578577,0.997092,0.306731,0
0.181214,0.488494,0.197679,0.218737,0.519559,0.597993,0.143879,0.050911,0.004797,0.957535,1
0.720515,0.92063,0.325989,0.72337,0.709507,0.598075,0.129069,0.468732,0.682409,0.316686,0
0.583212,0.077861,0.078542,0.617773,0.940892,0.802101,0.571478,0.093976,0.03838,0.896418,0
0.821292,0.385993,0.056553,0.138883,0.365244,0.641031,0.95743,0.451786,0.115633,0.939987,0
0.025109,0.537759,0.455999,0.639603,0.243573,0.402071,0.015149,0.091503,0.637307,0.656825,0
0.279219,0.043486,0.323949,0.732059,0.281503,0.887461,0.218513,0.017798,0.836206,0.863792,1
0.132252,0.557438,0.878699,0.594296,0.070557,0.110496,0.457208,0.873601,0.680706,0.328624,0
0.510235,0.448957,0.46231,0.957384,0.605077,0.17031,0.148278,0.172297,0.892139,0.370757,0
0.065842,0.765526,0.490606,0.034734,0.565267,0.830906,0.040959,0.786937,0.793981,0.661587,1
0.259561,0.855844,0.965201,0.674157,0.474945,0.62164,0.614771,0.717631,0.957354,0.676148,1
0.910186,0.649932,0.568013,0.086858,0.469854,0.704103,0.380645,0.882366,0.121613,0.930623,0
0.102435,0.341596,0.65606,0.882832,0.475025,0.120338,0.310362,0.592177,0.75552,0.643136,0
0.150369,0.372486,0.537784,0.771194,0.228008,0.259022,0.802905,0.818669,0.873807,0.512528,1
0.730321,0.976714,0.187343,0.512223,0.072542,0.143664,0.753295,0.745429,0.623101,0.614574,1
0.916633,0.697197,0.137984,0.440871,0.987755,0.413333,0.494238,0.27642,0.559578,0.325086,0
0.672373,0.168832,0.833895,0.372143,0.554251,0.66438,0.489902,0.662546,0.127327,0.415478,0
0.390678,0.494939,0.739202,0.262599,0.389752,0.164351,0.899874,0.17333,0.795361,0.138715,1
0.855859,0.797544,0.623501,0.527154,0.533701,0.953961,0.035307,0.679906,0.861278,0.180528,0
0.591584,0.097498,0.200058,0.385805,0.476376,0.169,0.664573,0.793721,0.473821,0.133415,0
0.363997,0.736169,0.127531,0.595693,0.468335,0.243931,0.390101,0.133716,0.100061,0.345549,1
0.380337,0.296345,0.685779,0.624679,0.804054,0.556066,0.264645,0.196942,0.150877,0.564208,0
0.300396,0.970495,0.794241,0.234765,0.273651,0.944437,0.462887,0.789332,0.183909,0.771215,1
0.882061,0.867488,0.024281,0.991396,0.710787,0.752445,0.955838,0.695213,0.55277,0.396302,1
0.405966,0.850298,0.646842,0.604784,0.544466,0.126343,0.712979,0.18027,0.917358,0.063476,1
0.598193,0.771773,0.561647,0.075297,0.183644,0.932447,0.700498,0.473445,0.347481,0.368755,1
0.149137,0.08633,0.222365,0.115137,0.09098,0.015597,0.633105,0.512953,0.099946,0.644448,1
0.492074,0.893859,0.518317,0.409687,0.041455,0.25122,0.442758,0.467677,0.979193,0.688008,1
0.370716,0.50065,0.100715,0.341834,0.634844,0.341069,0.318449,0.567065,0.378078,0.472979,0
0.892436,0.216115,0.424459,0.669591,0.38306,0.475492,0.600333,0.024829,0.565256,0.485069,0
0.741719,0.059436,0.158069,0.82129,0.552128,0.285251,0.380059,0.458103,0.500302,0.889088,0
0.927519,0.445397,0.649829,0.390339,0.783709,0.398114,0.557689,0.261019,0.936611,0.674717,0
0.53038,0.713729,0.697315,0.336111,0.781855,0.549436,0.602988,0.127049,0.042958,0.448713,1
0.841372,0.055733,0.787284,0.209553,0.677811,0.481445,0.078039,0.663437,0.447775,0.989431,0
0.03136,0.357874,0.875077,0.360166,0.712834,0.162172,0.107382,0.836282,0.018636,0.64757,1
0.377128,0.952225,0.899731,0.808435,0.366548,0.762402,0.609333,0.41501,0.98384,0.470589,1
0.150769,0.489061,0.433006,0.799363,0.930893,0.9595,0.876353,0.634769,0.327716,0.028856,0
0.636765,0.840412,0.58944,0.6657,0.495281,0.141718,0.136334,0.478268,0.641135,0.601702,1
0.388793,0.902542,0.280168,0.325634,0.042098,0.436798,0.661125,0.839534,0.859357,0.787165,1
0.866462,0.195459,0.926857,0.80535,0.253381,0.869008,0.651416,0.881332,0.39245,0.866798,0
0.772098,0.950047,0.404069,0.547915,0.052433,0.512691,0.3806,0.483187,0.237044,0.180652,1
0.764718,0.603735,0.770069,0.365483,0.706255,0.349068,0.834198,0.731679,0.257849,0.933519,0
0.1411,0.35326,0.237261,0.767278,0.822472,0.656583,0.353323,0.951889,0.689953,0.870313,1
0.434592,0.157807,0.629362,0.962772,0.716381,0.420399,0.08825,0.121036,0.918239,0.431803,0
0.015118,0.839754,0.245916,0.286529,0.658957,0.438901,0.061448,0.992697,0.255722,0.369899,1
0.047416,0.413198,0.69696,0.379503,0.801723,0.253158,0.814788,0.37774,0.754678,0.30965,1
0.78396,0.351666,0.895374,0.216874,0.374787,0.938024,0.843844,0.397465,0.292609,0.945102,0
0.434449,0.181251,0.030013,0.353245,0.472333,0.111158,0.261702,0.706945,0.21713,0.735369,0
0.146942,0.160324,0.659291,0.834397,0.99859,0.832136,0.48767,0.271414,0.251443,0.955337,1
0.733621,0.805914,0.409008,0.735214,0.540524,0.543755,0.672313,0.907615,0.567689,0.609418,1
0.427694,0.711731,0.014261,0.892558,0.923125,0.912473,0.140355,0.754114,0.51876,0.537526,1
0.991916,0.37604,0.888389,0.529875,0.671357,0.076871,0.424227,0.483779,0.074649,0.961035,0
0.574094,0.978896,0.519851,0.629721,0.989344,0.054829,0.998594,0.610575,0.753681,0.801763,1
0.010079,0.42318,0.055546,0.243113,0.589223,0.536318,0.931939,0.87157,0.679873,0.826501,1
0.063701,0.258112,0.873695,0.14415,0.739051,0.209429,0.086136,0.476027,0.183087,0.559912,1
0.391305,0.587014,0.071918,0.022515,0.642781,0.874468,0.540297,0.631371,0.324583,0.915626,1
0.992967,0.820901,0.693653,0.574959,0.898566,0.684831,0.431639,0.728154,0.608025,0.142251,0
0.070542,0.670787,0.658144,0.188907,0.213273,0.883354,0.395116,0.734211,0.439347,0.39231,1
0.083255,0.089595,0.637773,0.886637,0.828924,0.109539,0.709708,0.546269,0.347827,0.296279,1
0.823703,0.606724,0.590394,0.733904,0.438672,0.41491,0.020979,0.280598,0.236843,0.690364,0
0.120812,0.245894,0.163145,0.973367,0.653693,0.008746,0.688737,0.292175,0.329499,0.284963,1
0.29132,0.716926,0.775969,0.95514,0.691485,0.36695,0.065658,0.373869,0.779482,0.138062,1
0.794809,0.177996,0.814409,0.546544,0.035352,0.219686,0.530379,0.456344,0.696296,0.436517,1
0.849247,0.734785,0.827886,0.60978,0.540866,0.372045,0.952447,0.686921,0.878972,0.793661,1
0.613943,0.988604,0.782197,0.936321,0.634439,0.106798,0.099973,0.071259,0.914112,0.15331,1
0.986324,0.84295,0.266675,0.737426,0.084709,0.6468,0.167961,0.64523,0.193048,0.64329,0
0.60251,0.949959,0.726696,0.981256,0.178438,0.063441,0.905249,0.029114,0.572236,0.417394,1
0.816235,0.521222,0.07632,0.972035,0.99959,0.981785,0.469719,0.158733,0.544093,0.57495,0
0.923882,0.769877,0.159843,0.422083,0.593938,0.720414,0.55113,0.517056,0.947741,0.253254,1
0.06174,0.753084,0.840478,0.035878,0.611797,0.868888,0.043608,0.76455,0.604122,0.615244,1
0.895891,0.497323,0.205878,0.847264,0.163933,0.780273,0.306185,0.468021,0.699924,0.309319,0
0.75236,0.446798,0.592903,0.130009,0.810364,0.578166,0.414586,0.550208,0.506242,0.853124,0
0.775598,0.594407,0.165544,0.696386,0.597612,0.930999,0.785297,0.308744,0.466729,0.596667,0
0.868603,0.268164,0.791511,0.075443,0.785575,0.679953,0.158422,0.549357,0.68476,0.517779,0
0.411121,0.337724,0.26846,0.021901,0.717383,0.984087,0.804117,0.242906,0.51373,0.742535,1
0.221508,0.031,0.347363,0.045912,0.992359,0.739271,0.236053,0.790725,0.749649,0.310246,1
0.613454,0.094533,0.057904,0.914222,0.273236,0.278335,0.152453,0.34575,0.676558,0.477293,1
0.915655,0.13844,0.240905,0.955523,0.799908,0.860789,0.558311,0.621519,0.245519,0.495107,0
0.94472,0.826868,0.579973,0.316053,0.184214,0.65314,0.271478,0.683694,0.564565,0.083523,0
0.820495,0.110902,0.594783,0.446441,0.759063,0.134934,0.599197,0.562171,0.731144,0.916125,0
0.547747,0.526436,0.577495,0.125407,0.313024,0.115285,0.459791,0.307507,0.683769,0.132996,0
0.406639,0.945857,0.570128,0.287112,0.393928,0.578274,0.91489,0.857818,0.454204,0.462246,1
0.402531,0.892747,0.497096,0.853607,0.267745,0.475762,0.884953,0.230082,0.268107,0.299714,1
0.292861,0.790689,0.777803,0.411432,0.446118,0.475159,0.392395,0.324934,0.906042,0.213815,1
0.955004,0.13548,0.685489,0.95349,0.746997,0.522076,0.923569,0.389114,0.311763,0.055823,1
0.904271,0.083575,0.887658,0.65438,0.556065,0.174289,0.63407,0.611604,0.71673,0.2291,0
0.555718,0.31476,0.364458,0.997291,0.497488,0.735535,0.397374,0.319674,0.684055,0.845305,0
0.252136,0.358527,0.821999,0.996026,0.728701,0.7957,0.713577,0.703891,0.580753,0.068758,1
0.205167,0.274512,0.255475,0.621937,0.564272,0.012748,0.603976,0.334135,0.68234,0.585764,1
0.693062,0.128013,0.330796,0.168493,0.270375,0.644161,0.242326,0.4204,0.795869,0.529701,0
0.841565,0.261285,0.203145,0.539866,0.9499,0.82108,0.5616,0.639718,0.419425,0.979723,0
0.747591,0.637454,0.106194,0.266527,0.790671,0.424418,0.095702,0.094369,0.475333,0.610662,0
0.884371,0.360046,0.577741,0.771601,0.452445,0.067253,0.040646,0.820075,0.990254,0.984796,0
0.557272,0.006757,0.527719,0.067929,0.899457,0.114199,0.593024,0.116962,0.90263,0.604814,0
0.614416,0.791295,0.629851,0.383414,0.338757,0.133986,0.726742,0.529168,0.719052,0.319021,1
0.055922,0.160204,0.652991,0.45985,0.840796,0.635075,0.243811,0.84932,0.183169,0.769632,1
0.088552,0.198446,0.264341,0.481714,0.771576,0.458263,0.130408,0.491861,0.075558,0.209493,1
0.947866,0.836131,0.450286,0.086757,0.387537,0.985755,0.072563,0.956902,0.122997,0.469609,0
0.42992,0.94182,0.688019,0.036217,0.092548,0.247931,0.418886,0.417801,0.414206,0.104554,0
0.24904,0.910872,0.953543,0.067132,0.97036,0.297149,0.116751,0.723835,0.922031,0.515876,0
0.725392,0.603734,0.1599,0.159977,0.004323,0.639577,0.992106,0.1023,0.415291,0.341751,0
0.66954,0.199222,0.289657,0.657339,0.946317,0.172134,0.453814,0.717676,0.238241,0.544683,0
0.977008,0.395857,0.639148,0.764311,0.716129,0.955997,0.079532,0.406794,0.451288,0.747495,0
0.049526,0.382929,0.295836,0.045385,0.245914,0.900866,0.43358,0.339711,0.671563,0.691543,1
0.484125,0.491109,0.386954,0.077021,0.312982,0.584974,0.646851,0.908369,0.778771,0.091334,1
0.858655,0.674371,0.545924,0.855738,0.244431,0.386688,0.90959,0.786821,0.155641,0.966839,0
0.884349,0.446117,0.771708,0.050393,0.352128,0.504602,0.714692,0.118907,0.006991,0.126019,0
0.941438,0.383607,0.161061,0.175773,0.987316,0.602785,0.927426,0.295868,0.999696,0.006997,0
0.028103,0.680803,0.264874,0.592292,0.082115,0.358831,0.666332,0.525367,0.39527,0.928442,1
0.775209,0.243354,0.69731,0.927448,0.894706,0.539587,0.826152,0.288927,0.230455,0.57585,0
0.783167,0.539914,0.039523,0.403036,0.507442,0.133427,0.139839,0.324097,0.738435,0.938036,1
0.327227,0.436662,0.762976,0.708524,0.922842,0.372536,0.639482,0.491881,0.778907,0.241934,1
0.706426,0.634824,0.726492,0.842261,0.386429,0.043324,0.476404,0.178558,0.304681,0.4513,0
0.723501,0.617199,0.109344,0.760744,0.555043,0.432709,0.856969,0.969685,0.468779,0.416937,0
0.152737,0.469789,0.177786,0.400052,0.86911,0.662952,0.658752,0.235269,0.025484,0.06883,0
0.005386,0.163118,0.877726,0.805213,0.790194,0.696209,0.646377,0.100217,0.189345,0.120933,1
0.450805,0.908327,0.064311,0.362191,0.760841,0.106748,0.077267,0.769789,0.94547,0.239107,1
0.720523,0.747334,0.061152,0.489435,0.608506,0.494743,0.338264,0.202577,0.240505,0.150012,0
